Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card	confidency
683	Spectrogram 1	1	56.428352592	56.440726213	8972.000	24224.300										1
684	Waveform 1	1	56.599520686	56.618768541	12560.700	29158.900										1
684	Spectrogram 1	1	56.599520686	56.618768541	12560.700	29158.900										1
686	Waveform 1	1	56.807466266	56.814340500	16149.500	27588.800										1
686	Spectrogram 1	1	56.807466266	56.814340500	16149.500	27588.800										1
687	Waveform 1	1	58.345918331	58.371352997	9869.200	28710.300										2
687	Spectrogram 1	1	58.345918331	58.371352997	9869.200	28710.300										2
688	Waveform 1	1	58.858736191	58.886233127	6504.700	26018.700										2
688	Spectrogram 1	1	58.858736191	58.886233127	6504.700	26018.700										2
689	Waveform 1	1	61.356144084	61.367830282	14355.100	23551.400										2
689	Spectrogram 1	1	61.356144084	61.367830282	14355.100	23551.400										2
690	Waveform 1	1	61.703292904	61.718416218	11663.600	21757.000										2
690	Spectrogram 1	1	61.703292904	61.718416218	11663.600	21757.000										2
691	Waveform 1	1	61.967263157	61.984448742	16149.500	26915.900										2
691	Spectrogram 1	1	61.967263157	61.984448742	16149.500	26915.900										2
692	Waveform 1	1	62.217485276	62.227109204	11887.900	22878.500										2
692	Spectrogram 1	1	62.217485276	62.227109204	11887.900	22878.500										2
693	Waveform 1	1	62.524076115	62.542636547	16373.800	22429.900										2
693	Spectrogram 1	1	62.524076115	62.542636547	16373.800	22429.900										2
694	Waveform 1	1	62.980524922	62.997023083	11887.900	24224.300										2
694	Spectrogram 1	1	62.980524922	62.997023083	11887.900	24224.300										2
695	Waveform 1	1	63.859739122	63.881736671	11887.900	24448.600										2
695	Spectrogram 1	1	63.859739122	63.881736671	11887.900	24448.600										2
696	Waveform 1	1	64.644088893	64.668148712	10317.800	24672.900										2
696	Spectrogram 1	1	64.644088893	64.668148712	10317.800	24672.900										2
697	Waveform 1	1	64.771949312	64.794634285	13233.600	22205.600										2
697	Spectrogram 1	1	64.771949312	64.794634285	13233.600	22205.600										2
698	Waveform 1	1	65.454560419	65.463496924	9644.900	24224.300										1
698	Spectrogram 1	1	65.454560419	65.463496924	9644.900	24224.300										1
699	Waveform 1	1	66.034058350	66.042994854	11439.300	19289.700										1
699	Spectrogram 1	1	66.034058350	66.042994854	11439.300	19289.700										1
700	Waveform 1	1	66.113112041	66.123423392	5158.900	23775.700										1
700	Spectrogram 1	1	66.113112041	66.123423392	5158.900	23775.700										1
701	Waveform 1	1	66.366770107	66.377081458	13457.900	21084.100										1
701	Spectrogram 1	1	66.366770107	66.377081458	13457.900	21084.100										1
702	Waveform 1	1	67.145620491	67.153869572	9420.600	23775.700										1
702	Spectrogram 1	1	67.145620491	67.153869572	9420.600	23775.700										1
703	Waveform 1	1	69.633404457	69.645090654	14803.700	22878.500										1
703	Spectrogram 1	1	69.633404457	69.645090654	14803.700	22878.500										1
704	Waveform 1	1	69.881564306	69.898749891	10766.400	28486.000										1
704	Spectrogram 1	1	69.881564306	69.898749891	10766.400	28486.000										1
705	Waveform 1	1	70.483059451	70.502994730	12112.100	24672.900										1
705	Spectrogram 1	1	70.483059451	70.502994730	12112.100	24672.900										1
706	Waveform 1	1	71.478448207	71.484635018	6504.700	26467.300										1
706	Spectrogram 1	1	71.478448207	71.484635018	6504.700	26467.300										1
707	Waveform 1	1	71.882652835	71.895713880	11887.900	27813.100										1
707	Spectrogram 1	1	71.882652835	71.895713880	11887.900	27813.100										1
708	Waveform 1	1	72.610633887	72.631256589	13682.200	28037.400										1
708	Spectrogram 1	1	72.610633887	72.631256589	13682.200	28037.400										1
709	Waveform 1	1	72.956407859	72.967406634	7850.500	24224.300										1
709	Spectrogram 1	1	72.956407859	72.967406634	7850.500	24224.300										1
710	Waveform 1	1	74.690087848	74.702461469	13233.600	25570.100										1
710	Spectrogram 1	1	74.690087848	74.702461469	13233.600	25570.100										1
711	Waveform 1	1	75.591987021	75.606422912	12785.000	22205.600										1
711	Spectrogram 1	1	75.591987021	75.606422912	12785.000	22205.600										1
712	Waveform 1	1	76.711111656	76.735858898	15925.200	23775.700										1
712	Spectrogram 1	1	76.711111656	76.735858898	15925.200	23775.700										1
713	Waveform 1	1	76.909777020	76.930399722	10766.400	22205.600										1
713	Spectrogram 1	1	76.909777020	76.930399722	10766.400	22205.600										1
714	Waveform 1	1	76.979206784	77.001891756	13233.600	22205.600										1
714	Spectrogram 1	1	76.979206784	77.001891756	13233.600	22205.600										1
715	Waveform 1	1	77.394410186	77.416407735	13233.600	23551.400										1
715	Spectrogram 1	1	77.394410186	77.416407735	13233.600	23551.400										1
716	Waveform 1	1	77.714749493	77.749808087	16598.100	21084.100										1
716	Spectrogram 1	1	77.714749493	77.749808087	16598.100	21084.100										1
717	Waveform 1	1	77.802739689	77.824049814	17271.000	22429.900										1
717	Spectrogram 1	1	77.802739689	77.824049814	17271.000	22429.900										1
718	Waveform 1	1	78.289435125	78.332055376	7401.900	21981.300										1
718	Spectrogram 1	1	78.289435125	78.332055376	7401.900	21981.300										1
719	Waveform 1	1	79.701402131	79.713088329	16822.400	19289.700										1
719	Spectrogram 1	1	79.701402131	79.713088329	16822.400	19289.700										1
720	Waveform 1	1	80.487814172	80.513248838	16149.500	20859.800										1
720	Spectrogram 1	1	80.487814172	80.513248838	16149.500	20859.800										1
721	Waveform 1	1	80.764158380	80.790280470	13457.900	21981.300										2
721	Spectrogram 1	1	80.764158380	80.790280470	13457.900	21981.300										2
722	Waveform 1	1	81.162863621	81.192422828	18168.200	23327.100										2
722	Spectrogram 1	1	81.162863621	81.192422828	18168.200	23327.100										2
723	Waveform 1	1	81.987771373	82.011143769	14803.700	21308.400										1
723	Spectrogram 1	1	81.987771373	82.011143769	14803.700	21308.400										1
724	Waveform 1	1	82.292987031	82.324608507	14130.800	24224.300										2
724	Spectrogram 1	1	82.292987031	82.324608507	14130.800	24224.300										2
725	Waveform 1	1	84.638474686	84.649473460	16822.400	25121.500										1
725	Spectrogram 1	1	84.638474686	84.649473460	16822.400	25121.500										1
727	Waveform 1	1	84.688312883	84.699999080	13906.500	25121.500										1
727	Spectrogram 1	1	84.688312883	84.699999080	13906.500	25121.500										1
728	Waveform 1	1	84.933035615	84.946096659	12560.700	25121.500										1
728	Spectrogram 1	1	84.933035615	84.946096659	12560.700	25121.500										1
729	Waveform 1	1	85.386734055	85.403232217	9644.900	24672.900										1
729	Spectrogram 1	1	85.386734055	85.403232217	9644.900	24672.900										1
730	Waveform 1	1	85.653454336	85.664453111	8972.000	26018.700										1
730	Spectrogram 1	1	85.653454336	85.664453111	8972.000	26018.700										1
731	Waveform 1	1	86.038411109	86.044597919	12785.000	26018.700										1
731	Spectrogram 1	1	86.038411109	86.044597919	12785.000	26018.700										1
732	Waveform 1	1	86.311318201	86.313380471	16822.400	24000.000										1
732	Spectrogram 1	1	86.311318201	86.313380471	16822.400	24000.000										1
733	Waveform 1	1	86.899064878	86.927249237	17046.700	22429.900										1
733	Spectrogram 1	1	86.899064878	86.927249237	17046.700	22429.900										1
734	Waveform 1	1	87.376136386	87.388510008	16373.800	24224.300										1
734	Spectrogram 1	1	87.376136386	87.388510008	16373.800	24224.300										1
735	Waveform 1	1	87.628420776	87.642856668	9869.200	24897.200										1
735	Spectrogram 1	1	87.628420776	87.642856668	9869.200	24897.200										1
736	Waveform 1	1	88.890529479	88.905652794	15700.900	23775.700										1
736	Spectrogram 1	1	88.890529479	88.905652794	15700.900	23775.700										1
737	Waveform 1	1	88.955834703	88.962708937	9420.600	22878.500										1
737	Spectrogram 1	1	88.955834703	88.962708937	9420.600	22878.500										1
738	Waveform 1	1	89.245239622	89.266549748	11887.900	26691.600										1
738	Spectrogram 1	1	89.245239622	89.266549748	11887.900	26691.600										1
739	Waveform 1	1	89.942974044	89.953285395	17719.600	24897.200										1
739	Spectrogram 1	1	89.942974044	89.953285395	17719.600	24897.200										1
740	Waveform 1	1	90.131328057	90.147138795	16373.800	23775.700										1
740	Spectrogram 1	1	90.131328057	90.147138795	16373.800	23775.700										1
741	Waveform 1	1	90.723886698	90.739010013	14355.100	22654.200										1
741	Spectrogram 1	1	90.723886698	90.739010013	14355.100	22654.200										1
742	Waveform 1	1	91.117092885	91.130841353	15925.200	23775.700										1
742	Spectrogram 1	1	91.117092885	91.130841353	15925.200	23775.700										1
743	Waveform 1	1	91.555668683	91.570104575	10317.800	25121.500										1
743	Spectrogram 1	1	91.555668683	91.570104575	10317.800	25121.500										1
744	Waveform 1	1	93.304473157	93.325095859	15700.900	23551.400										1
744	Spectrogram 1	1	93.304473157	93.325095859	15700.900	23551.400										1
745	Waveform 1	1	93.772608162	93.792543441	10542.100	24224.300										1
745	Spectrogram 1	1	93.772608162	93.792543441	10542.100	24224.300										1
746	Waveform 1	1	93.836538539	93.850974430	15700.900	23775.700										1
746	Spectrogram 1	1	93.836538539	93.850974430	15700.900	23775.700										1
747	Waveform 1	1	96.762898637	96.773209988	13906.500	24897.200										1
747	Spectrogram 1	1	96.762898637	96.773209988	13906.500	24897.200										1
748	Waveform 1	1	96.804831464	96.815142815	14355.100	21308.400										1
748	Spectrogram 1	1	96.804831464	96.815142815	14355.100	21308.400										1
749	Waveform 1	1	96.885947426	96.893509084	13009.300	22878.500										1
749	Spectrogram 1	1	96.885947426	96.893509084	13009.300	22878.500										1
750	Waveform 1	1	96.958814307	96.967063388	12336.400	21981.300										1
750	Spectrogram 1	1	96.958814307	96.967063388	12336.400	21981.300										1
751	Waveform 1	1	97.010370728	97.036492818	10766.400	24672.900										1
751	Spectrogram 1	1	97.010370728	97.036492818	10766.400	24672.900										1
752	Waveform 1	1	97.088049573	97.103860311	12785.000	22878.500										1
752	Spectrogram 1	1	97.088049573	97.103860311	12785.000	22878.500										1
753	Waveform 1	1	97.368518322	97.388453601	11663.600	19514.000										1
753	Spectrogram 1	1	97.368518322	97.388453601	11663.600	19514.000										1
754	Waveform 1	1	97.338271692	97.351332737	8972.000	24000.000										1
754	Spectrogram 1	1	97.338271692	97.351332737	8972.000	24000.000										1
755	Waveform 1	1	97.752100248	97.772722950	11663.600	23327.100										1
755	Spectrogram 1	1	97.752100248	97.772722950	11663.600	23327.100										1
756	Waveform 1	1	98.442273012	98.469082525	9869.200	21084.100										1
756	Spectrogram 1	1	98.442273012	98.469082525	9869.200	21084.100										1
757	Waveform 1	1	98.771548823	98.794233796	9644.900	21084.100										1
757	Spectrogram 1	1	98.771548823	98.794233796	9644.900	21084.100										1
758	Waveform 1	1	99.705756896	99.709881437	12560.700	23775.700										1
758	Spectrogram 1	1	99.705756896	99.709881437	12560.700	23775.700										1
759	Waveform 1	1	100.148457235	100.171142207	14130.800	21757.000										1
759	Spectrogram 1	1	100.148457235	100.171142207	14130.800	21757.000										1
760	Waveform 1	1	101.422252136	101.439437721	9420.600	22429.900										1
760	Spectrogram 1	1	101.422252136	101.439437721	9420.600	22429.900										1
761	Waveform 1	1	101.829894215	101.845704954	10766.400	21084.100										1
761	Spectrogram 1	1	101.829894215	101.845704954	10766.400	21084.100										1
762	Waveform 1	1	101.895886528	101.926820581	13009.300	20859.800										1
762	Spectrogram 1	1	101.895886528	101.926820581	13009.300	20859.800										1
763	Waveform 1	1	102.136484720	102.158482269	11663.600	23775.700										1
763	Spectrogram 1	1	102.136484720	102.158482269	11663.600	23775.700										1
764	Waveform 1	1	102.586059626	102.592246437	10990.700	24000.000										1
764	Spectrogram 1	1	102.586059626	102.592246437	10990.700	24000.000										1
765	Waveform 1	1	103.444650791	103.475584844	8747.700	25570.100										1
765	Spectrogram 1	1	103.444650791	103.475584844	8747.700	25570.100										1
766	Waveform 1	1	103.566324734	103.586947436	17046.700	25570.100										1
766	Spectrogram 1	1	103.566324734	103.586947436	17046.700	25570.100										1
767	Waveform 1	1	103.932721074	103.956093470	14803.700	22878.500										1
767	Spectrogram 1	1	103.932721074	103.956093470	14803.700	22878.500										1
768	Waveform 1	1	106.961507260	106.996565853	13009.300	22878.500										1
768	Spectrogram 1	1	106.961507260	106.996565853	13009.300	22878.500										1
769	Waveform 1	1	107.283908837	107.297657305	15925.200	21757.000										1
769	Spectrogram 1	1	107.283908837	107.297657305	15925.200	21757.000										1
770	Waveform 1	1	107.365024798	107.393209158	12785.000	22878.500										1
770	Spectrogram 1	1	107.365024798	107.393209158	12785.000	22878.500										1
771	Waveform 1	1	107.675739843	107.700487086	11439.300	22878.500										1
771	Spectrogram 1	1	107.675739843	107.700487086	11439.300	22878.500										1
772	Waveform 1	1	108.235302161	108.275172718	18841.100	26018.700										1
772	Spectrogram 1	1	108.235302161	108.275172718	18841.100	26018.700										1
773	Waveform 1	1	108.860857459	108.893853783	13682.200	22878.500										1
773	Spectrogram 1	1	108.860857459	108.893853783	13682.200	22878.500										1
774	Waveform 1	1	109.074645804	109.117266055	13457.900	23551.400										1
774	Spectrogram 1	1	109.074645804	109.117266055	13457.900	23551.400										1
775	Waveform 1	1	109.778567037	109.803314279	13682.200	25570.100										1
775	Spectrogram 1	1	109.778567037	109.803314279	13682.200	25570.100										1
776	Waveform 1	1	110.939624833	110.951311031	12560.700	23775.700										1
776	Spectrogram 1	1	110.939624833	110.951311031	12560.700	23775.700										1
777	Waveform 1	1	110.710025416	110.723773884	11215.000	21532.700										1
777	Spectrogram 1	1	110.710025416	110.723773884	11215.000	21532.700										1
778	Waveform 1	1	112.130928926	112.143302547	15252.300	27140.200										1
778	Spectrogram 1	1	112.130928926	112.143302547	15252.300	27140.200										1
779	Waveform 1	1	112.418958998	112.434082313	11663.600	23327.100										1
779	Spectrogram 1	1	112.418958998	112.434082313	11663.600	23327.100										1
780	Waveform 1	1	112.636184794	112.652682956	11887.900	22205.600										1
780	Spectrogram 1	1	112.636184794	112.652682956	11887.900	22205.600										1
781	Waveform 1	1	112.933151705	112.949649867	13233.600	25121.500										1
781	Spectrogram 1	1	112.933151705	112.949649867	13233.600	25121.500										1
782	Waveform 1	1	117.376654255	117.411025426	16373.800	22429.900										1
782	Spectrogram 1	1	117.376654255	117.411025426	16373.800	22429.900										1
783	Waveform 1	1	117.572569926	117.622751834	15252.300	23102.800										1
783	Spectrogram 1	1	117.572569926	117.622751834	15252.300	23102.800										1
785	Waveform 1	1	122.572198011	122.583884209	10766.400	24672.900										1
785	Spectrogram 1	1	122.572198011	122.583884209	10766.400	24672.900										1
786	Waveform 1	1	122.434025906	122.456023455	10766.400	23775.700										1
786	Spectrogram 1	1	122.434025906	122.456023455	10766.400	23775.700										1
787	Waveform 1	1	122.926221064	122.942031803	16598.100	24672.900										1
787	Spectrogram 1	1	122.926221064	122.942031803	16598.100	24672.900										1
788	Waveform 1	1	123.069204798	123.093264618	15700.900	23102.800										1
788	Spectrogram 1	1	123.069204798	123.093264618	15700.900	23102.800										1
790	Waveform 1	1	123.668636894	123.680323091	8523.400	22878.500										1
790	Spectrogram 1	1	123.668636894	123.680323091	8523.400	22878.500										1
791	Waveform 1	1	124.384244324	124.402117332	9196.300	26691.600										1
791	Spectrogram 1	1	124.384244324	124.402117332	9196.300	26691.600										1
792	Waveform 1	1	124.632404173	124.654401722	15700.900	23327.100										1
792	Spectrogram 1	1	124.632404173	124.654401722	15700.900	23327.100										1
793	Waveform 1	1	125.583797831	125.599608570	13009.300	23775.700										1
793	Spectrogram 1	1	125.583797831	125.599608570	13009.300	23775.700										1
794	Waveform 1	1	125.635354253	125.669725423	9869.200	25570.100										1
794	Spectrogram 1	1	125.635354253	125.669725423	9869.200	25570.100										1
795	Waveform 1	1	125.992127000	126.004500621	11887.900	25794.400										1
795	Spectrogram 1	1	125.992127000	126.004500621	11887.900	25794.400										1
796	Waveform 1	1	126.517065992	126.530190199	17046.700	27813.100										1
796	Spectrogram 1	1	126.517065992	126.530190199	17046.700	27813.100										1
797	Waveform 1	1	126.611365852	126.617684914	8523.400	21981.300										1
797	Spectrogram 1	1	126.611365852	126.617684914	8523.400	21981.300										1
798	Waveform 1	1	126.718303837	126.726081145	11663.600	25570.100										1
798	Spectrogram 1	1	126.718303837	126.726081145	11663.600	25570.100										1
799	Waveform 1	1	127.049325149	127.077517891	9420.600	26243.000										1
799	Spectrogram 1	1	127.049325149	127.077517891	9420.600	26243.000										1
800	Waveform 1	1	127.398817929	127.408539564	7626.200	28037.400										1
800	Spectrogram 1	1	127.398817929	127.408539564	7626.200	28037.400										1
801	Waveform 1	1	127.471244109	127.475618845	15476.600	24897.200										1
801	Spectrogram 1	1	127.471244109	127.475618845	15476.600	24897.200										1
802	Waveform 1	1	128.490070380	128.502222424	7626.200	23775.700										1
802	Spectrogram 1	1	128.490070380	128.502222424	7626.200	23775.700										1
803	Waveform 1	1	128.621798534	128.630061924	14355.100	30504.700										1
803	Spectrogram 1	1	128.621798534	128.630061924	14355.100	30504.700										1
804	Waveform 1	1	134.946691708	134.961274160	16373.800	28261.700										1
804	Spectrogram 1	1	134.946691708	134.961274160	16373.800	28261.700										1
805	Waveform 1	1	135.303475976	135.321947083	13682.200	24448.600										1
805	Spectrogram 1	1	135.303475976	135.321947083	13682.200	24448.600										1
806	Waveform 1	1	135.658315655	135.675814598	15252.300	24224.300										1
806	Spectrogram 1	1	135.658315655	135.675814598	15252.300	24224.300										1
807	Waveform 1	1	136.873524921	136.898801172	14579.400	22429.900										2
807	Spectrogram 1	1	136.873524921	136.898801172	14579.400	22429.900										2
808	Waveform 1	1	137.081567910	137.102955507	13682.200	23102.800										1
808	Spectrogram 1	1	137.081567910	137.102955507	13682.200	23102.800										1
809	Waveform 1	1	137.502507013	137.521950283	12112.100	23775.700										2
809	Spectrogram 1	1	137.502507013	137.521950283	12112.100	23775.700										2
810	Waveform 1	1	139.921250597	139.944582521	13233.600	26018.700										1
810	Spectrogram 1	1	139.921250597	139.944582521	13233.600	26018.700										1
811	Waveform 1	1	140.746617410	140.756339045	7626.200	28486.000										1
811	Spectrogram 1	1	140.746617410	140.756339045	7626.200	28486.000										1
812	Waveform 1	1	141.218090040	141.233644656	12336.400	28261.700										1
812	Spectrogram 1	1	141.218090040	141.233644656	12336.400	28261.700										1
813	Waveform 1	1	141.896653789	141.916097059	10990.700	20411.200										1
813	Spectrogram 1	1	141.896653789	141.916097059	10990.700	20411.200										1
814	Waveform 1	1	142.401206646	142.424538570	11887.900	21084.100										1
814	Spectrogram 1	1	142.401206646	142.424538570	11887.900	21084.100										1
815	Waveform 1	1	142.648136176	142.661746465	14130.800	26467.300										2
815	Spectrogram 1	1	142.648136176	142.661746465	14130.800	26467.300										2
816	Waveform 1	1	142.731742237	142.740491709	9420.600	21981.300										1
816	Spectrogram 1	1	142.731742237	142.740491709	9420.600	21981.300										1
817	Waveform 1	1	142.761879306	142.768684450	13233.600	22654.200										1
817	Spectrogram 1	1	142.761879306	142.768684450	13233.600	22654.200										1
818	Waveform 1	1	142.786183393	142.792988538	14355.100	23775.700										1
818	Spectrogram 1	1	142.786183393	142.792988538	14355.100	23775.700										1
819	Waveform 1	1	142.819236952	142.828958587	14579.400	22205.600										1
819	Spectrogram 1	1	142.819236952	142.828958587	14579.400	22205.600										1
820	Waveform 1	1	144.162747225	144.167608042	11887.900	22205.600										1
820	Spectrogram 1	1	144.162747225	144.167608042	11887.900	22205.600										1
821	Waveform 1	1	144.560362097	144.570083732	16373.800	19738.300										1
821	Spectrogram 1	1	144.560362097	144.570083732	16373.800	19738.300										1
822	Waveform 1	1	143.926511494	143.935260965	14130.800	23102.800										1
822	Spectrogram 1	1	143.926511494	143.935260965	14130.800	23102.800										1
823	Waveform 1	1	145.216889292	145.240261688	10317.800	25121.500										1
823	Spectrogram 1	1	145.216889292	145.240261688	10317.800	25121.500										1
824	Waveform 1	1	145.278757399	145.293880713	10542.100	24672.900										1
824	Spectrogram 1	1	145.278757399	145.293880713	10542.100	24672.900										1
825	Waveform 1	1	146.001239063	146.009488144	11887.900	19738.300										1
825	Spectrogram 1	1	146.001239063	146.009488144	11887.900	19738.300										1
826	Waveform 1	1	145.399056160	145.413492052	18841.100	22429.900										1
826	Spectrogram 1	1	145.399056160	145.413492052	18841.100	22429.900										1
827	Waveform 1	1	145.480859545	145.498045131	17495.300	20635.500										1
827	Spectrogram 1	1	145.480859545	145.498045131	17495.300	20635.500										1
828	Waveform 1	1	146.086479231	146.104352240	16149.500	22654.200										1
828	Spectrogram 1	1	146.086479231	146.104352240	16149.500	22654.200										1
829	Waveform 1	1	145.937995776	145.944870010	21532.700	26467.300										2
829	Spectrogram 1	1	145.937995776	145.944870010	21532.700	26467.300										2
830	Waveform 1	1	147.273659117	147.282595621	15700.900	22205.600										2
830	Spectrogram 1	1	147.273659117	147.282595621	15700.900	22205.600										2
831	Waveform 1	1	148.299294169	148.313730061	17046.700	25570.100										2
831	Spectrogram 1	1	148.299294169	148.313730061	17046.700	25570.100										2
832	Waveform 1	1	148.443653084	148.464963210	15028.000	26018.700										2
832	Spectrogram 1	1	148.443653084	148.464963210	15028.000	26018.700										2
833	Waveform 1	1	148.992903214	149.005276835	15925.200	23775.700										2
833	Spectrogram 1	1	148.992903214	149.005276835	15925.200	23775.700										2
834	Waveform 1	1	149.023837267	149.038273159	10990.700	21308.400										2
834	Spectrogram 1	1	149.023837267	149.038273159	10990.700	21308.400										2
835	Waveform 1	1	148.913849523	148.941346459	13682.200	21981.300										2
835	Spectrogram 1	1	148.913849523	148.941346459	13682.200	21981.300										2
836	Waveform 1	1	149.175757840	149.193630848	14579.400	21981.300										2
836	Spectrogram 1	1	149.175757840	149.193630848	14579.400	21981.300										2
837	Waveform 1	1	149.362737006	149.375798051	15700.900	17943.900										2
837	Spectrogram 1	1	149.362737006	149.375798051	15700.900	17943.900										2
838	Waveform 1	1	149.287807855	149.311180251	15476.600	20635.500										2
838	Spectrogram 1	1	149.287807855	149.311180251	15476.600	20635.500										2
839	Waveform 1	1	149.764879364	149.791001453	16822.400	24224.300										2
839	Spectrogram 1	1	149.764879364	149.791001453	16822.400	24224.300										2
840	Waveform 1	1	150.069407932	150.078344436	10542.100	30056.100										1
840	Spectrogram 1	1	150.069407932	150.078344436	10542.100	30056.100										1
841	Waveform 1	1	151.598924340	151.609923114	8972.000	19514.000										1
841	Spectrogram 1	1	151.598924340	151.609923114	8972.000	19514.000										1
842	Waveform 1	1	151.039331037	151.065579451	15252.300	19289.700										1
842	Spectrogram 1	1	151.039331037	151.065579451	15252.300	19289.700										1
843	Waveform 1	1	151.207515322	151.219181284	17943.900	22429.900										1
843	Spectrogram 1	1	151.207515322	151.219181284	17943.900	22429.900										1
844	Waveform 1	1	151.288204893	151.306676000	15028.000	21532.700										1
844	Spectrogram 1	1	151.288204893	151.306676000	15028.000	21532.700										1
845	Waveform 1	1	151.894834919	151.916222516	15700.900	19289.700										1
845	Spectrogram 1	1	151.894834919	151.916222516	15700.900	19289.700										1
846	Waveform 1	1	152.687148132	152.712424383	12336.400	19514.000										1
846	Spectrogram 1	1	152.687148132	152.712424383	12336.400	19514.000										1
847	Waveform 1	1	154.881366045	154.906113288	12560.700	20635.500										1
847	Spectrogram 1	1	154.881366045	154.906113288	12560.700	20635.500										1
848	Waveform 1	1	155.982617672	155.993616446	19065.400	22878.500										1
848	Spectrogram 1	1	155.982617672	155.993616446	19065.400	22878.500										1
849	Waveform 1	1	156.199156044	156.220466170	12785.000	21981.300										1
849	Spectrogram 1	1	156.199156044	156.220466170	12785.000	21981.300										1
850	Waveform 1	1	157.105179758	157.119615649	12560.700	24448.600										1
850	Spectrogram 1	1	157.105179758	157.119615649	12560.700	24448.600										1
851	Waveform 1	1	157.404896028	157.432392965	7177.600	28261.700										1
851	Spectrogram 1	1	157.404896028	157.432392965	7177.600	28261.700										1
852	Waveform 1	1	157.510071809	157.548567520	14130.800	21981.300										1
852	Spectrogram 1	1	157.510071809	157.548567520	14130.800	21981.300										1
853	Waveform 1	1	157.351964426	157.375336822	15925.200	21981.300										1
853	Spectrogram 1	1	157.351964426	157.375336822	15925.200	21981.300										1
854	Waveform 1	1	157.936273986	157.967208039	14579.400	21981.300										1
854	Spectrogram 1	1	157.936273986	157.967208039	14579.400	21981.300										1
855	Waveform 1	1	158.222242123	158.253176176	11215.000	25121.500										1
855	Spectrogram 1	1	158.222242123	158.253176176	11215.000	25121.500										1
856	Waveform 1	1	163.021829997	163.056201167	13906.500	28486.000										1
856	Spectrogram 1	1	163.021829997	163.056201167	13906.500	28486.000										1
857	Waveform 1	1	163.868047874	163.881108919	15252.300	27364.500										1
857	Spectrogram 1	1	163.868047874	163.881108919	15252.300	27364.500										1
858	Waveform 1	1	164.601528313	164.612527087	9644.900	24448.600										1
858	Spectrogram 1	1	164.601528313	164.612527087	9644.900	24448.600										1
859	Waveform 1	1	164.402175525	164.413861723	12336.400	23327.100										1
859	Spectrogram 1	1	164.402175525	164.413861723	12336.400	23327.100										1
860	Waveform 1	1	167.329223047	167.348470902	9420.600	23775.700										1
860	Spectrogram 1	1	167.329223047	167.348470902	9420.600	23775.700										1
861	Waveform 1	1	183.863255876	183.875629498	36851.600	44593.500										1
861	Spectrogram 1	1	183.863255876	183.875629498	36851.600	44593.500										1
862	Waveform 1	1	184.139256353	184.154035956	34374.200	45832.300										1
862	Spectrogram 1	1	184.139256353	184.154035956	34374.200	45832.300										1
863	Waveform 1	1	184.239620170	184.248556674	35303.200	41496.800										1
863	Spectrogram 1	1	184.239620170	184.248556674	35303.200	41496.800										1
864	Waveform 1	1	184.323829537	184.333797176	36232.300	43045.200										1
864	Spectrogram 1	1	184.323829537	184.333797176	36232.300	43045.200										1
865	Waveform 1	1	184.630420355	184.642450264	38709.700	45522.600										1
865	Spectrogram 1	1	184.630420355	184.642450264	38709.700	45522.600										1
866	Waveform 1	1	184.740064388	184.748657180	36541.900	40877.400										1
866	Spectrogram 1	1	184.740064388	184.748657180	36541.900	40877.400										1
867	Waveform 1	1	185.849221969	185.861939302	34064.500	42735.500										1
867	Spectrogram 1	1	185.849221969	185.861939302	34064.500	42735.500										1
868	Waveform 1	1	186.058198684	186.071947152	34064.500	45522.600										1
868	Spectrogram 1	1	186.058198684	186.071947152	34064.500	45522.600										1
869	Waveform 1	1	251.531380188	251.548565773	34064.500	44593.500										1
869	Spectrogram 1	1	251.531380188	251.548565773	34064.500	44593.500										1
870	Waveform 1	1	251.830065636	251.852750609	31587.100	45212.900										1
870	Spectrogram 1	1	251.830065636	251.852750609	31587.100	45212.900										1
871	Waveform 1	1	252.521613540	252.542236242	34993.500	47690.300										1
871	Spectrogram 1	1	252.521613540	252.542236242	34993.500	47690.300										1
872	Waveform 1	1	253.832529911	253.849028073	33135.500	48929.000										1
872	Spectrogram 1	1	253.832529911	253.849028073	33135.500	48929.000										1
873	Waveform 1	1	254.731335951	254.748865248	34993.500	47071.000										1
873	Spectrogram 1	1	254.731335951	254.748865248	34993.500	47071.000										1
874	Waveform 1	1	255.487845366	255.504343528	34683.900	45212.900										1
874	Spectrogram 1	1	255.487845366	255.504343528	34683.900	45212.900										1
875	Waveform 1	1	255.781718851	255.793061337	36851.600	43664.500										1
875	Spectrogram 1	1	255.781718851	255.793061337	36851.600	43664.500										1
876	Waveform 1	1	255.883801227	255.899611965	35612.900	42116.100										1
876	Spectrogram 1	1	255.883801227	255.899611965	35612.900	42116.100										1
877	Waveform 1	1	260.650736029	260.665515633	37161.300	45212.900										1
877	Spectrogram 1	1	260.650736029	260.665515633	37161.300	45212.900										1
878	Waveform 1	1	260.854900760	260.872430057	35303.200	47380.600										2
878	Spectrogram 1	1	260.854900760	260.872430057	35303.200	47380.600										2
879	Waveform 1	1	261.086906159	261.104091744	39329.000	44903.200										1
879	Spectrogram 1	1	261.086906159	261.104091744	39329.000	44903.200										1
880	Waveform 1	1	261.304475646	261.318911538	37161.300	48619.400										2
