Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card	confidency
242	Spectrogram 1	1	1273.566500000	1273.576500000	38359.000	46668.000	Pipistrellus nathusii	0.462	0.532	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
243	Waveform 1	1	1273.956500000	1273.965500000	39218.000	47322.000	Pipistrellus nathusii	0.487	0.621	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
243	Spectrogram 1	1	1273.956500000	1273.965500000	39218.000	47322.000	Pipistrellus nathusii	0.487	0.621	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
244	Waveform 1	1	1274.156500000	1274.165200000	38359.000	46019.000	Pipistrellus nathusii	0.517	0.559	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
244	Spectrogram 1	1	1274.156500000	1274.165200000	38359.000	46019.000	Pipistrellus nathusii	0.517	0.559	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
245	Waveform 1	1	1274.559500000	1274.568200000	37500.000	48265.000	Pipistrellus nathusii	0.625	0.682	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
245	Spectrogram 1	1	1274.559500000	1274.568200000	37500.000	48265.000	Pipistrellus nathusii	0.625	0.682	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
246	Waveform 1	1	1274.657500000	1274.667200000	38359.000	49057.000	Pipistrellus nathusii	0.554	0.632	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
246	Spectrogram 1	1	1274.657500000	1274.667200000	38359.000	49057.000	Pipistrellus nathusii	0.554	0.632	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
247	Waveform 1	1	1274.761500000	1274.770500000	39218.000	49716.000	Pipistrellus nathusii	0.507	0.558	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
247	Spectrogram 1	1	1274.761500000	1274.770500000	39218.000	49716.000	Pipistrellus nathusii	0.507	0.558	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
248	Waveform 1	1	1275.271500000	1275.279500000	38359.000	48686.000	Pipistrellus nathusii	0.537	0.573	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
248	Spectrogram 1	1	1275.271500000	1275.279500000	38359.000	48686.000	Pipistrellus nathusii	0.537	0.573	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
249	Waveform 1	1	1275.593500000	1275.603600000	37500.000	44850.000	Pipistrellus nathusii	0.532	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
249	Spectrogram 1	1	1275.593500000	1275.603600000	37500.000	44850.000	Pipistrellus nathusii	0.532	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
250	Waveform 1	1	1275.697500000	1275.708000000	37500.000	44150.000	Pipistrellus nathusii	0.496	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
250	Spectrogram 1	1	1275.697500000	1275.708000000	37500.000	44150.000	Pipistrellus nathusii	0.496	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
251	Waveform 1	1	1275.988500000	1275.998300000	39218.000	45991.000	Pipistrellus nathusii	0.48	0.52	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
251	Spectrogram 1	1	1275.988500000	1275.998300000	39218.000	45991.000	Pipistrellus nathusii	0.48	0.52	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
252	Waveform 1	1	1276.321500000	1276.329200000	39218.000	46414.000	Pipistrellus nathusii	0.454	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
252	Spectrogram 1	1	1276.321500000	1276.329200000	39218.000	46414.000	Pipistrellus nathusii	0.454	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
253	Waveform 1	1	1276.848500000	1276.856700000	39218.000	44899.000	Pipistrellus nathusii	0.454	0.52	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
253	Spectrogram 1	1	1276.848500000	1276.856700000	39218.000	44899.000	Pipistrellus nathusii	0.454	0.52	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
254	Waveform 1	1	1277.126500000	1277.136800000	39218.000	46146.000	Pipistrellus nathusii	0.537	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
254	Spectrogram 1	1	1277.126500000	1277.136800000	39218.000	46146.000	Pipistrellus nathusii	0.537	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
255	Waveform 1	1	1277.228500000	1277.238700000	39218.000	46162.000	Pipistrellus nathusii	0.495	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
255	Spectrogram 1	1	1277.228500000	1277.238700000	39218.000	46162.000	Pipistrellus nathusii	0.495	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
256	Waveform 1	1	1277.265500000	1277.274100000	38359.000	46621.000	Pipistrellus nathusii	0.458	0.556	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
256	Spectrogram 1	1	1277.265500000	1277.274100000	38359.000	46621.000	Pipistrellus nathusii	0.458	0.556	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
257	Waveform 1	1	1277.448500000	1277.459300000	39218.000	47610.000	Pipistrellus nathusii	0.487	0.571	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
257	Spectrogram 1	1	1277.448500000	1277.459300000	39218.000	47610.000	Pipistrellus nathusii	0.487	0.571	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
258	Waveform 1	1	1277.599500000	1277.608500000	38359.000	47459.000	Pipistrellus nathusii	0.581	0.618	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
258	Spectrogram 1	1	1277.599500000	1277.608500000	38359.000	47459.000	Pipistrellus nathusii	0.581	0.618	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
259	Waveform 1	1	1277.646500000	1277.655900000	39218.000	46652.000	Pipistrellus nathusii	0.488	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
259	Spectrogram 1	1	1277.646500000	1277.655900000	39218.000	46652.000	Pipistrellus nathusii	0.488	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
260	Waveform 1	1	1277.851500000	1277.861200000	40078.000	46162.000	Pipistrellus nathusii	0.483	0.515	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
260	Spectrogram 1	1	1277.851500000	1277.861200000	40078.000	46162.000	Pipistrellus nathusii	0.483	0.515	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
261	Waveform 1	1	1277.954500000	1277.965400000	39218.000	46810.000	Pipistrellus nathusii	0.491	0.539	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
261	Spectrogram 1	1	1277.954500000	1277.965400000	39218.000	46810.000	Pipistrellus nathusii	0.491	0.539	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
262	Waveform 1	1	1278.135500000	1278.142600000	38359.000	46390.000	Pipistrellus nathusii	0.546	0.586	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
262	Spectrogram 1	1	1278.135500000	1278.142600000	38359.000	46390.000	Pipistrellus nathusii	0.546	0.586	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
263	Waveform 1	1	1278.154500000	1278.164400000	40078.000	47574.000	Pipistrellus nathusii	0.497	0.522	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
263	Spectrogram 1	1	1278.154500000	1278.164400000	40078.000	47574.000	Pipistrellus nathusii	0.497	0.522	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
264	Waveform 1	1	1278.262500000	1278.272000000	39218.000	46897.000	Pipistrellus nathusii	0.559	0.615	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
264	Spectrogram 1	1	1278.262500000	1278.272000000	39218.000	46897.000	Pipistrellus nathusii	0.559	0.615	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
265	Waveform 1	1	1278.454500000	1278.463600000	40078.000	48406.000	Pipistrellus nathusii	0.578	0.61	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
265	Spectrogram 1	1	1278.454500000	1278.463600000	40078.000	48406.000	Pipistrellus nathusii	0.578	0.61	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
266	Waveform 1	1	1278.656500000	1278.667400000	40078.000	51601.000	Pipistrellus nathusii	0.485	0.575	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
266	Spectrogram 1	1	1278.656500000	1278.667400000	40078.000	51601.000	Pipistrellus nathusii	0.485	0.575	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
267	Waveform 1	1	1278.750500000	1278.761100000	39218.000	50520.000	Pipistrellus nathusii	0.511	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
267	Spectrogram 1	1	1278.750500000	1278.761100000	39218.000	50520.000	Pipistrellus nathusii	0.511	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
268	Waveform 1	1	1278.847500000	1278.857400000	40078.000	50505.000	Pipistrellus nathusii	0.526	0.557	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
268	Spectrogram 1	1	1278.847500000	1278.857400000	40078.000	50505.000	Pipistrellus nathusii	0.526	0.557	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
269	Waveform 1	1	1278.942500000	1278.953800000	39218.000	50273.000	Pipistrellus nathusii	0.474	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
269	Spectrogram 1	1	1278.942500000	1278.953800000	39218.000	50273.000	Pipistrellus nathusii	0.474	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
270	Waveform 1	1	1279.029500000	1279.040700000	38359.000	48725.000	Pipistrellus nathusii	0.484	0.545	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
270	Spectrogram 1	1	1279.029500000	1279.040700000	38359.000	48725.000	Pipistrellus nathusii	0.484	0.545	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
271	Waveform 1	1	1279.122500000	1279.133700000	37500.000	47972.000	Pipistrellus nathusii	0.489	0.558	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
271	Spectrogram 1	1	1279.122500000	1279.133700000	37500.000	47972.000	Pipistrellus nathusii	0.489	0.558	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
272	Waveform 1	1	1279.209500000	1279.220000000	40078.000	51776.000	Pipistrellus nathusii	0.499	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
272	Spectrogram 1	1	1279.209500000	1279.220000000	40078.000	51776.000	Pipistrellus nathusii	0.499	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
273	Waveform 1	1	1279.314500000	1279.325200000	38359.000	46881.000	Pipistrellus nathusii	0.487	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
273	Spectrogram 1	1	1279.314500000	1279.325200000	38359.000	46881.000	Pipistrellus nathusii	0.487	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
274	Waveform 1	1	1279.502500000	1279.513500000	40078.000	55178.000	Pipistrellus nathusii	0.482	0.564	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
274	Spectrogram 1	1	1279.502500000	1279.513500000	40078.000	55178.000	Pipistrellus nathusii	0.482	0.564	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
275	Waveform 1	1	1279.710500000	1279.720100000	38359.000	47055.000	Pipistrellus nathusii	0.597	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
275	Spectrogram 1	1	1279.710500000	1279.720100000	38359.000	47055.000	Pipistrellus nathusii	0.597	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
276	Waveform 1	1	1279.805500000	1279.816000000	40078.000	53465.000	Pipistrellus nathusii	0.554	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
276	Spectrogram 1	1	1279.805500000	1279.816000000	40078.000	53465.000	Pipistrellus nathusii	0.554	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
277	Waveform 1	1	1279.910500000	1279.918800000	40078.000	47198.000	Pipistrellus nathusii	0.635	0.655	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
277	Spectrogram 1	1	1279.910500000	1279.918800000	40078.000	47198.000	Pipistrellus nathusii	0.635	0.655	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
278	Waveform 1	1	1280.014500000	1280.024900000	40078.000	52218.000	Pipistrellus nathusii	0.526	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
278	Spectrogram 1	1	1280.014500000	1280.024900000	40078.000	52218.000	Pipistrellus nathusii	0.526	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
279	Waveform 1	1	1280.118500000	1280.128700000	40078.000	45856.000	Pipistrellus nathusii	0.518	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
279	Spectrogram 1	1	1280.118500000	1280.128700000	40078.000	45856.000	Pipistrellus nathusii	0.518	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
280	Waveform 1	1	1280.223500000	1280.233300000	40078.000	55153.000	Pipistrellus nathusii	0.593	0.635	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
280	Spectrogram 1	1	1280.223500000	1280.233300000	40078.000	55153.000	Pipistrellus nathusii	0.593	0.635	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
281	Waveform 1	1	1280.321500000	1280.331800000	40078.000	55112.000	Pipistrellus nathusii	0.563	0.649	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
281	Spectrogram 1	1	1280.321500000	1280.331800000	40078.000	55112.000	Pipistrellus nathusii	0.563	0.649	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
282	Waveform 1	1	1280.414500000	1280.424900000	39218.000	56843.000	Pipistrellus nathusii	0.449	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
282	Spectrogram 1	1	1280.414500000	1280.424900000	39218.000	56843.000	Pipistrellus nathusii	0.449	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
283	Waveform 1	1	1280.624500000	1280.635100000	40078.000	50961.000	Pipistrellus nathusii	0.516	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
283	Spectrogram 1	1	1280.624500000	1280.635100000	40078.000	50961.000	Pipistrellus nathusii	0.516	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
284	Waveform 1	1	1280.833500000	1280.844400000	39218.000	52352.000	Pipistrellus nathusii	0.537	0.59	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
284	Spectrogram 1	1	1280.833500000	1280.844400000	39218.000	52352.000	Pipistrellus nathusii	0.537	0.59	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
285	Waveform 1	1	1280.942500000	1280.954100000	40078.000	45461.000	Pipistrellus nathusii	0.538	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
285	Spectrogram 1	1	1280.942500000	1280.954100000	40078.000	45461.000	Pipistrellus nathusii	0.538	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
286	Waveform 1	1	1281.043500000	1281.053800000	40078.000	52826.000	Pipistrellus nathusii	0.619	0.647	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
286	Spectrogram 1	1	1281.043500000	1281.053800000	40078.000	52826.000	Pipistrellus nathusii	0.619	0.647	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
287	Waveform 1	1	1281.129500000	1281.137900000	40937.000	52077.000	Pipistrellus nathusii	0.547	0.568	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
287	Spectrogram 1	1	1281.129500000	1281.137900000	40937.000	52077.000	Pipistrellus nathusii	0.547	0.568	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
288	Waveform 1	1	1281.232500000	1281.241200000	39218.000	46701.000	Pipistrellus nathusii	0.491	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
288	Spectrogram 1	1	1281.232500000	1281.241200000	39218.000	46701.000	Pipistrellus nathusii	0.491	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
289	Waveform 1	1	1281.325500000	1281.335400000	40078.000	52242.000	Pipistrellus nathusii	0.552	0.642	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
289	Spectrogram 1	1	1281.325500000	1281.335400000	40078.000	52242.000	Pipistrellus nathusii	0.552	0.642	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
290	Waveform 1	1	1281.421500000	1281.433900000	38359.000	46849.000	Pipistrellus nathusii	0.465	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
290	Spectrogram 1	1	1281.421500000	1281.433900000	38359.000	46849.000	Pipistrellus nathusii	0.465	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
291	Waveform 1	1	1281.519500000	1281.529900000	39218.000	55021.000	Pipistrellus nathusii	0.556	0.623	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
291	Spectrogram 1	1	1281.519500000	1281.529900000	39218.000	55021.000	Pipistrellus nathusii	0.556	0.623	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
292	Waveform 1	1	1281.619500000	1281.629000000	39218.000	52612.000	Pipistrellus nathusii	0.62	0.663	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
292	Spectrogram 1	1	1281.619500000	1281.629000000	39218.000	52612.000	Pipistrellus nathusii	0.62	0.663	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
293	Waveform 1	1	1281.729500000	1281.739900000	39218.000	49952.000	Pipistrellus nathusii	0.539	0.595	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
293	Spectrogram 1	1	1281.729500000	1281.739900000	39218.000	49952.000	Pipistrellus nathusii	0.539	0.595	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
294	Waveform 1	1	1281.831500000	1281.841800000	39218.000	52814.000	Pipistrellus nathusii	0.603	0.649	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
294	Spectrogram 1	1	1281.831500000	1281.841800000	39218.000	52814.000	Pipistrellus nathusii	0.603	0.649	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
295	Waveform 1	1	1281.934500000	1281.942400000	38359.000	48587.000	Pipistrellus nathusii	0.52	0.559	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
295	Spectrogram 1	1	1281.934500000	1281.942400000	38359.000	48587.000	Pipistrellus nathusii	0.52	0.559	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
296	Waveform 1	1	1282.030500000	1282.039500000	39218.000	51296.000	Pipistrellus nathusii	0.584	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
296	Spectrogram 1	1	1282.030500000	1282.039500000	39218.000	51296.000	Pipistrellus nathusii	0.584	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
297	Waveform 1	1	1282.231500000	1282.241000000	39218.000	52602.000	Pipistrellus nathusii	0.508	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
297	Spectrogram 1	1	1282.231500000	1282.241000000	39218.000	52602.000	Pipistrellus nathusii	0.508	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
298	Waveform 1	1	1282.333500000	1282.343300000	40078.000	51529.000	Pipistrellus nathusii	0.553	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
298	Spectrogram 1	1	1282.333500000	1282.343300000	40078.000	51529.000	Pipistrellus nathusii	0.553	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
299	Waveform 1	1	1282.539500000	1282.549500000	40078.000	49730.000	Pipistrellus nathusii	0.496	0.572	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
299	Spectrogram 1	1	1282.539500000	1282.549500000	40078.000	49730.000	Pipistrellus nathusii	0.496	0.572	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
300	Waveform 1	1	1282.848500000	1282.857900000	40078.000	50401.000	Pipistrellus nathusii	0.591	0.629	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
300	Spectrogram 1	1	1282.848500000	1282.857900000	40078.000	50401.000	Pipistrellus nathusii	0.591	0.629	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
301	Waveform 1	1	1283.062500000	1283.073300000	40078.000	47466.000	Pipistrellus nathusii	0.507	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
301	Spectrogram 1	1	1283.062500000	1283.073300000	40078.000	47466.000	Pipistrellus nathusii	0.507	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
302	Waveform 1	1	1283.166500000	1283.176600000	40078.000	49724.000	Pipistrellus nathusii	0.493	0.549	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
302	Spectrogram 1	1	1283.166500000	1283.176600000	40078.000	49724.000	Pipistrellus nathusii	0.493	0.549	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
303	Waveform 1	1	1283.690500000	1283.700000000	40937.000	47088.000	Pipistrellus nathusii	0.507	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
303	Spectrogram 1	1	1283.690500000	1283.700000000	40937.000	47088.000	Pipistrellus nathusii	0.507	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
304	Waveform 1	1	1283.860500000	1283.870200000	40078.000	50011.000	Pipistrellus nathusii	0.483	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
304	Spectrogram 1	1	1283.860500000	1283.870200000	40078.000	50011.000	Pipistrellus nathusii	0.483	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
