Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	detection_confidence	input_file
1334	Spectrogram 1	1	1633.033500000	1633.041600000	40078.000	54197.000	Echolocation	0.52	20220826_070000.WAV
1335	Waveform 1	1	1633.268500000	1633.276900000	40078.000	53899.000	Echolocation	0.563	20220826_070000.WAV
1335	Spectrogram 1	1	1633.268500000	1633.276900000	40078.000	53899.000	Echolocation	0.563	20220826_070000.WAV
1336	Waveform 1	1	1633.454500000	1633.462100000	39218.000	50470.000	Echolocation	0.576	20220826_070000.WAV
1336	Spectrogram 1	1	1633.454500000	1633.462100000	39218.000	50470.000	Echolocation	0.576	20220826_070000.WAV
1337	Waveform 1	1	1633.637500000	1633.643700000	40078.000	51652.000	Echolocation	0.593	20220826_070000.WAV
1337	Spectrogram 1	1	1633.637500000	1633.643700000	40078.000	51652.000	Echolocation	0.593	20220826_070000.WAV
1338	Waveform 1	1	1633.830500000	1633.839200000	38359.000	50784.000	Echolocation	0.621	20220826_070000.WAV
1338	Spectrogram 1	1	1633.830500000	1633.839200000	38359.000	50784.000	Echolocation	0.621	20220826_070000.WAV
1339	Waveform 1	1	1634.034500000	1634.042700000	39218.000	49329.000	Echolocation	0.646	20220826_070000.WAV
1339	Spectrogram 1	1	1634.034500000	1634.042700000	39218.000	49329.000	Echolocation	0.646	20220826_070000.WAV
1340	Waveform 1	1	1634.252500000	1634.260500000	38359.000	46379.000	Echolocation	0.678	20220826_070000.WAV
1340	Spectrogram 1	1	1634.252500000	1634.260500000	38359.000	46379.000	Echolocation	0.678	20220826_070000.WAV
1341	Waveform 1	1	1634.359500000	1634.368500000	40078.000	50674.000	Echolocation	0.689	20220826_070000.WAV
1341	Spectrogram 1	1	1634.359500000	1634.368500000	40078.000	50674.000	Echolocation	0.689	20220826_070000.WAV
1342	Waveform 1	1	1634.579500000	1634.587900000	39218.000	51884.000	Echolocation	0.65	20220826_070000.WAV
1342	Spectrogram 1	1	1634.579500000	1634.587900000	39218.000	51884.000	Echolocation	0.65	20220826_070000.WAV
1343	Waveform 1	1	1634.887500000	1634.897400000	38359.000	45277.000	fp	0.613	20220826_070000.WAV
1343	Spectrogram 1	1	1634.887500000	1634.897400000	38359.000	45277.000	fp	0.613	20220826_070000.WAV
1344	Waveform 1	1	1635.758500000	1635.765500000	40078.000	46079.000	fp	0.516	20220826_070000.WAV
1344	Spectrogram 1	1	1635.758500000	1635.765500000	40078.000	46079.000	fp	0.516	20220826_070000.WAV
1345	Waveform 1	1	1636.409500000	1636.416900000	47812.000	61504.000	Echolocation	0.588	20220826_070000.WAV
1345	Spectrogram 1	1	1636.409500000	1636.416900000	47812.000	61504.000	Echolocation	0.588	20220826_070000.WAV
1346	Waveform 1	1	1636.607500000	1636.615700000	39218.000	52457.000	Echolocation	0.635	20220826_070000.WAV
1346	Spectrogram 1	1	1636.607500000	1636.615700000	39218.000	52457.000	Echolocation	0.635	20220826_070000.WAV
1347	Waveform 1	1	1636.653500000	1636.660300000	46953.000	62482.000	Echolocation	0.643	20220826_070000.WAV
1347	Spectrogram 1	1	1636.653500000	1636.660300000	46953.000	62482.000	Echolocation	0.643	20220826_070000.WAV
1348	Waveform 1	1	1636.742500000	1636.748400000	46093.000	62167.000	Echolocation	0.561	20220826_070000.WAV
1348	Spectrogram 1	1	1636.742500000	1636.748400000	46093.000	62167.000	Echolocation	0.561	20220826_070000.WAV
1349	Waveform 1	1	1636.831500000	1636.839300000	46953.000	61887.000	Echolocation	0.568	20220826_070000.WAV
1349	Spectrogram 1	1	1636.831500000	1636.839300000	46953.000	61887.000	Echolocation	0.568	20220826_070000.WAV
1350	Waveform 1	1	1636.848500000	1636.857900000	39218.000	47137.000	Echolocation	0.62	20220826_070000.WAV
1350	Spectrogram 1	1	1636.848500000	1636.857900000	39218.000	47137.000	Echolocation	0.62	20220826_070000.WAV
1351	Waveform 1	1	1636.911500000	1636.917500000	47812.000	60632.000	Echolocation	0.611	20220826_070000.WAV
1351	Spectrogram 1	1	1636.911500000	1636.917500000	47812.000	60632.000	Echolocation	0.611	20220826_070000.WAV
1352	Waveform 1	1	1636.940500000	1636.949300000	40078.000	50208.000	Echolocation	0.599	20220826_070000.WAV
1352	Spectrogram 1	1	1636.940500000	1636.949300000	40078.000	50208.000	Echolocation	0.599	20220826_070000.WAV
1353	Waveform 1	1	1636.990500000	1637.000600000	47812.000	63198.000	Echolocation	0.559	20220826_070000.WAV
1353	Spectrogram 1	1	1636.990500000	1637.000600000	47812.000	63198.000	Echolocation	0.559	20220826_070000.WAV
1354	Waveform 1	1	1637.025500000	1637.035400000	38359.000	48212.000	Echolocation	0.625	20220826_070000.WAV
1354	Spectrogram 1	1	1637.025500000	1637.035400000	38359.000	48212.000	Echolocation	0.625	20220826_070000.WAV
1355	Waveform 1	1	1637.122500000	1637.132000000	38359.000	52205.000	Echolocation	0.537	20220826_070000.WAV
1355	Spectrogram 1	1	1637.122500000	1637.132000000	38359.000	52205.000	Echolocation	0.537	20220826_070000.WAV
1356	Waveform 1	1	1637.293500000	1637.300500000	48671.000	60050.000	fp	0.502	20220826_070000.WAV
1356	Spectrogram 1	1	1637.293500000	1637.300500000	48671.000	60050.000	fp	0.502	20220826_070000.WAV
1357	Waveform 1	1	1637.676500000	1637.685000000	38359.000	45773.000	fp	0.53	20220826_070000.WAV
1357	Spectrogram 1	1	1637.676500000	1637.685000000	38359.000	45773.000	fp	0.53	20220826_070000.WAV
1358	Waveform 1	1	1637.838500000	1637.844400000	46953.000	53817.000	Echolocation	0.595	20220826_070000.WAV
1358	Spectrogram 1	1	1637.838500000	1637.844400000	46953.000	53817.000	Echolocation	0.595	20220826_070000.WAV
1359	Waveform 1	1	1646.273500000	1646.280100000	48671.000	56145.000	Echolocation	0.549	20220826_070000.WAV
1359	Spectrogram 1	1	1646.273500000	1646.280100000	48671.000	56145.000	Echolocation	0.549	20220826_070000.WAV
1360	Waveform 1	1	1662.207500000	1662.216200000	38359.000	46647.000	Echolocation	0.555	20220826_070000.WAV
1360	Spectrogram 1	1	1662.207500000	1662.216200000	38359.000	46647.000	Echolocation	0.555	20220826_070000.WAV
1361	Waveform 1	1	1662.303500000	1662.311200000	39218.000	46973.000	Echolocation	0.578	20220826_070000.WAV
1361	Spectrogram 1	1	1662.303500000	1662.311200000	39218.000	46973.000	Echolocation	0.578	20220826_070000.WAV
1362	Waveform 1	1	1662.466500000	1662.476800000	38359.000	50379.000	Echolocation	0.526	20220826_070000.WAV
1362	Spectrogram 1	1	1662.466500000	1662.476800000	38359.000	50379.000	Echolocation	0.526	20220826_070000.WAV
1363	Waveform 1	1	1663.288500000	1663.297100000	47812.000	56760.000	Echolocation	0.577	20220826_070000.WAV
1363	Spectrogram 1	1	1663.288500000	1663.297100000	47812.000	56760.000	Echolocation	0.577	20220826_070000.WAV
1364	Waveform 1	1	1663.463500000	1663.472200000	47812.000	59932.000	Echolocation	0.501	20220826_070000.WAV
1364	Spectrogram 1	1	1663.463500000	1663.472200000	47812.000	59932.000	Echolocation	0.501	20220826_070000.WAV
1365	Waveform 1	1	1672.336500000	1672.342400000	47812.000	62876.000	Echolocation	0.593	20220826_070000.WAV
1365	Spectrogram 1	1	1672.336500000	1672.342400000	47812.000	62876.000	Echolocation	0.593	20220826_070000.WAV
1366	Waveform 1	1	1672.622500000	1672.628800000	47812.000	57482.000	Echolocation	0.645	20220826_070000.WAV
1366	Spectrogram 1	1	1672.622500000	1672.628800000	47812.000	57482.000	Echolocation	0.645	20220826_070000.WAV
1367	Waveform 1	1	1672.708500000	1672.716700000	44375.000	61739.000	Echolocation	0.612	20220826_070000.WAV
1367	Spectrogram 1	1	1672.708500000	1672.716700000	44375.000	61739.000	Echolocation	0.612	20220826_070000.WAV
1368	Waveform 1	1	1672.777500000	1672.782800000	46093.000	58566.000	Echolocation	0.554	20220826_070000.WAV
1368	Spectrogram 1	1	1672.777500000	1672.782800000	46093.000	58566.000	Echolocation	0.554	20220826_070000.WAV
1369	Waveform 1	1	1684.296500000	1684.306600000	40937.000	49637.000	fp	0.514	20220826_070000.WAV
1369	Spectrogram 1	1	1684.296500000	1684.306600000	40937.000	49637.000	fp	0.514	20220826_070000.WAV
1370	Waveform 1	1	1684.651500000	1684.660400000	40937.000	52128.000	Echolocation	0.575	20220826_070000.WAV
1370	Spectrogram 1	1	1684.651500000	1684.660400000	40937.000	52128.000	Echolocation	0.575	20220826_070000.WAV
1371	Waveform 1	1	1684.745500000	1684.754400000	40078.000	48602.000	Echolocation	0.65	20220826_070000.WAV
1371	Spectrogram 1	1	1684.745500000	1684.754400000	40078.000	48602.000	Echolocation	0.65	20220826_070000.WAV
1372	Waveform 1	1	1684.833500000	1684.842200000	40937.000	51141.000	Echolocation	0.625	20220826_070000.WAV
1372	Spectrogram 1	1	1684.833500000	1684.842200000	40937.000	51141.000	Echolocation	0.625	20220826_070000.WAV
1373	Waveform 1	1	1684.989500000	1684.997500000	40937.000	53470.000	Echolocation	0.642	20220826_070000.WAV
1373	Spectrogram 1	1	1684.989500000	1684.997500000	40937.000	53470.000	Echolocation	0.642	20220826_070000.WAV
1374	Waveform 1	1	1685.243500000	1685.251600000	40078.000	49621.000	Echolocation	0.636	20220826_070000.WAV
1374	Spectrogram 1	1	1685.243500000	1685.251600000	40078.000	49621.000	Echolocation	0.636	20220826_070000.WAV
1375	Waveform 1	1	1685.724500000	1685.733300000	40937.000	49183.000	fp	0.523	20220826_070000.WAV
1375	Spectrogram 1	1	1685.724500000	1685.733300000	40937.000	49183.000	fp	0.523	20220826_070000.WAV
1376	Waveform 1	1	1691.162500000	1691.172400000	38359.000	46657.000	fp	0.515	20220826_070000.WAV
1376	Spectrogram 1	1	1691.162500000	1691.172400000	38359.000	46657.000	fp	0.515	20220826_070000.WAV
1377	Waveform 1	1	1692.938500000	1692.949000000	47812.000	61916.000	Echolocation	0.558	20220826_070000.WAV
1377	Spectrogram 1	1	1692.938500000	1692.949000000	47812.000	61916.000	Echolocation	0.558	20220826_070000.WAV
1378	Waveform 1	1	1693.496500000	1693.505900000	46953.000	62796.000	Echolocation	0.685	20220826_070000.WAV
1378	Spectrogram 1	1	1693.496500000	1693.505900000	46953.000	62796.000	Echolocation	0.685	20220826_070000.WAV
1379	Waveform 1	1	1693.575500000	1693.581900000	46953.000	60846.000	Echolocation	0.58	20220826_070000.WAV
1379	Spectrogram 1	1	1693.575500000	1693.581900000	46953.000	60846.000	Echolocation	0.58	20220826_070000.WAV
1380	Waveform 1	1	1694.017500000	1694.029500000	40078.000	57507.000	Echolocation	0.544	20220826_070000.WAV
1380	Spectrogram 1	1	1694.017500000	1694.029500000	40078.000	57507.000	Echolocation	0.544	20220826_070000.WAV
1381	Waveform 1	1	1694.220500000	1694.230400000	39218.000	57843.000	Echolocation	0.636	20220826_070000.WAV
1381	Spectrogram 1	1	1694.220500000	1694.230400000	39218.000	57843.000	Echolocation	0.636	20220826_070000.WAV
1382	Waveform 1	1	1694.288500000	1694.297500000	40078.000	50376.000	Echolocation	0.512	20220826_070000.WAV
1382	Spectrogram 1	1	1694.288500000	1694.297500000	40078.000	50376.000	Echolocation	0.512	20220826_070000.WAV
1383	Waveform 1	1	1694.327500000	1694.337900000	40078.000	52261.000	Echolocation	0.623	20220826_070000.WAV
1383	Spectrogram 1	1	1694.327500000	1694.337900000	40078.000	52261.000	Echolocation	0.623	20220826_070000.WAV
1384	Waveform 1	1	1694.432500000	1694.441800000	40078.000	58178.000	Echolocation	0.605	20220826_070000.WAV
1384	Spectrogram 1	1	1694.432500000	1694.441800000	40078.000	58178.000	Echolocation	0.605	20220826_070000.WAV
1385	Waveform 1	1	1694.535500000	1694.545100000	40078.000	54262.000	Echolocation	0.609	20220826_070000.WAV
1385	Spectrogram 1	1	1694.535500000	1694.545100000	40078.000	54262.000	Echolocation	0.609	20220826_070000.WAV
1386	Waveform 1	1	1694.634500000	1694.642500000	40937.000	60788.000	Echolocation	0.62	20220826_070000.WAV
1386	Spectrogram 1	1	1694.634500000	1694.642500000	40937.000	60788.000	Echolocation	0.62	20220826_070000.WAV
1387	Waveform 1	1	1694.687500000	1694.695000000	40937.000	52691.000	Echolocation	0.511	20220826_070000.WAV
1387	Spectrogram 1	1	1694.687500000	1694.695000000	40937.000	52691.000	Echolocation	0.511	20220826_070000.WAV
1388	Waveform 1	1	1694.737500000	1694.748700000	40078.000	55230.000	Echolocation	0.614	20220826_070000.WAV
1388	Spectrogram 1	1	1694.737500000	1694.748700000	40078.000	55230.000	Echolocation	0.614	20220826_070000.WAV
1389	Waveform 1	1	1694.928500000	1694.936900000	40078.000	59657.000	Echolocation	0.57	20220826_070000.WAV
1389	Spectrogram 1	1	1694.928500000	1694.936900000	40078.000	59657.000	Echolocation	0.57	20220826_070000.WAV
1390	Waveform 1	1	1695.033500000	1695.043400000	40078.000	57581.000	Echolocation	0.648	20220826_070000.WAV
1390	Spectrogram 1	1	1695.033500000	1695.043400000	40078.000	57581.000	Echolocation	0.648	20220826_070000.WAV
1391	Waveform 1	1	1695.135500000	1695.142700000	40078.000	54713.000	Echolocation	0.639	20220826_070000.WAV
1391	Spectrogram 1	1	1695.135500000	1695.142700000	40078.000	54713.000	Echolocation	0.639	20220826_070000.WAV
1392	Waveform 1	1	1695.481500000	1695.492100000	39218.000	55558.000	Echolocation	0.616	20220826_070000.WAV
1392	Spectrogram 1	1	1695.481500000	1695.492100000	39218.000	55558.000	Echolocation	0.616	20220826_070000.WAV
1393	Waveform 1	1	1695.596500000	1695.608900000	39218.000	50020.000	Echolocation	0.526	20220826_070000.WAV
1393	Spectrogram 1	1	1695.596500000	1695.608900000	39218.000	50020.000	Echolocation	0.526	20220826_070000.WAV
1394	Waveform 1	1	1695.716500000	1695.725800000	39218.000	57794.000	Echolocation	0.589	20220826_070000.WAV
1394	Spectrogram 1	1	1695.716500000	1695.725800000	39218.000	57794.000	Echolocation	0.589	20220826_070000.WAV
1395	Waveform 1	1	1695.828500000	1695.841300000	38359.000	47449.000	Echolocation	0.529	20220826_070000.WAV
1395	Spectrogram 1	1	1695.828500000	1695.841300000	38359.000	47449.000	Echolocation	0.529	20220826_070000.WAV
1396	Waveform 1	1	1696.262500000	1696.273700000	37500.000	47248.000	Echolocation	0.552	20220826_070000.WAV
1396	Spectrogram 1	1	1696.262500000	1696.273700000	37500.000	47248.000	Echolocation	0.552	20220826_070000.WAV
1397	Waveform 1	1	1702.960500000	1702.970200000	39218.000	50388.000	Echolocation	0.521	20220826_070000.WAV
1397	Spectrogram 1	1	1702.960500000	1702.970200000	39218.000	50388.000	Echolocation	0.521	20220826_070000.WAV
1398	Waveform 1	1	1703.066500000	1703.075400000	39218.000	46330.000	fp	0.516	20220826_070000.WAV
1398	Spectrogram 1	1	1703.066500000	1703.075400000	39218.000	46330.000	fp	0.516	20220826_070000.WAV
1399	Waveform 1	1	1703.277500000	1703.286800000	38359.000	45796.000	Echolocation	0.611	20220826_070000.WAV
1399	Spectrogram 1	1	1703.277500000	1703.286800000	38359.000	45796.000	Echolocation	0.611	20220826_070000.WAV
1400	Waveform 1	1	1703.571500000	1703.582400000	40937.000	53355.000	fp	0.561	20220826_070000.WAV
1400	Spectrogram 1	1	1703.571500000	1703.582400000	40937.000	53355.000	fp	0.561	20220826_070000.WAV
1401	Waveform 1	1	1703.677500000	1703.686800000	39218.000	46044.000	Echolocation	0.547	20220826_070000.WAV
1401	Spectrogram 1	1	1703.677500000	1703.686800000	39218.000	46044.000	Echolocation	0.547	20220826_070000.WAV
1402	Waveform 1	1	1703.850500000	1703.858600000	40078.000	51520.000	Echolocation	0.568	20220826_070000.WAV
1402	Spectrogram 1	1	1703.850500000	1703.858600000	40078.000	51520.000	Echolocation	0.568	20220826_070000.WAV
1403	Waveform 1	1	1703.944500000	1703.953800000	40078.000	50129.000	Echolocation	0.559	20220826_070000.WAV
1403	Spectrogram 1	1	1703.944500000	1703.953800000	40078.000	50129.000	Echolocation	0.559	20220826_070000.WAV
1404	Waveform 1	1	1704.118500000	1704.126300000	40078.000	52537.000	Echolocation	0.595	20220826_070000.WAV
1404	Spectrogram 1	1	1704.118500000	1704.126300000	40078.000	52537.000	Echolocation	0.595	20220826_070000.WAV
1405	Waveform 1	1	1704.216500000	1704.226200000	39218.000	51653.000	Echolocation	0.676	20220826_070000.WAV
1405	Spectrogram 1	1	1704.216500000	1704.226200000	39218.000	51653.000	Echolocation	0.676	20220826_070000.WAV
1406	Waveform 1	1	1704.344500000	1704.354200000	40937.000	52278.000	Echolocation	0.612	20220826_070000.WAV
1406	Spectrogram 1	1	1704.344500000	1704.354200000	40937.000	52278.000	Echolocation	0.612	20220826_070000.WAV
1407	Waveform 1	1	1704.386500000	1704.396000000	40078.000	55825.000	Echolocation	0.663	20220826_070000.WAV
1407	Spectrogram 1	1	1704.386500000	1704.396000000	40078.000	55825.000	Echolocation	0.663	20220826_070000.WAV
1408	Waveform 1	1	1704.451500000	1704.463100000	38359.000	50676.000	Echolocation	0.568	20220826_070000.WAV
1408	Spectrogram 1	1	1704.451500000	1704.463100000	38359.000	50676.000	Echolocation	0.568	20220826_070000.WAV
1409	Waveform 1	1	1704.475500000	1704.485800000	40078.000	56593.000	Echolocation	0.694	20220826_070000.WAV
1409	Spectrogram 1	1	1704.475500000	1704.485800000	40078.000	56593.000	Echolocation	0.694	20220826_070000.WAV
1410	Waveform 1	1	1704.633500000	1704.642500000	40078.000	53799.000	Echolocation	0.671	20220826_070000.WAV
1410	Spectrogram 1	1	1704.633500000	1704.642500000	40078.000	53799.000	Echolocation	0.671	20220826_070000.WAV
1411	Waveform 1	1	1704.724500000	1704.733200000	40078.000	49994.000	Echolocation	0.619	20220826_070000.WAV
1411	Spectrogram 1	1	1704.724500000	1704.733200000	40078.000	49994.000	Echolocation	0.619	20220826_070000.WAV
1412	Waveform 1	1	1704.755500000	1704.765400000	39218.000	49976.000	Echolocation	0.564	20220826_070000.WAV
1412	Spectrogram 1	1	1704.755500000	1704.765400000	39218.000	49976.000	Echolocation	0.564	20220826_070000.WAV
1413	Waveform 1	1	1704.959500000	1704.967400000	40078.000	52040.000	Echolocation	0.63	20220826_070000.WAV
1413	Spectrogram 1	1	1704.959500000	1704.967400000	40078.000	52040.000	Echolocation	0.63	20220826_070000.WAV
1414	Waveform 1	1	1705.039500000	1705.046500000	40078.000	50279.000	Echolocation	0.547	20220826_070000.WAV
1414	Spectrogram 1	1	1705.039500000	1705.046500000	40078.000	50279.000	Echolocation	0.547	20220826_070000.WAV
1415	Waveform 1	1	1705.069500000	1705.081100000	38359.000	58084.000	Echolocation	0.53	20220826_070000.WAV
1415	Spectrogram 1	1	1705.069500000	1705.081100000	38359.000	58084.000	Echolocation	0.53	20220826_070000.WAV
1416	Waveform 1	1	1705.174500000	1705.184800000	38359.000	50706.000	Echolocation	0.632	20220826_070000.WAV
1416	Spectrogram 1	1	1705.174500000	1705.184800000	38359.000	50706.000	Echolocation	0.632	20220826_070000.WAV
1417	Waveform 1	1	1705.284500000	1705.294500000	39218.000	56511.000	Echolocation	0.661	20220826_070000.WAV
1417	Spectrogram 1	1	1705.284500000	1705.294500000	39218.000	56511.000	Echolocation	0.661	20220826_070000.WAV
1418	Waveform 1	1	1705.369500000	1705.377500000	40078.000	52134.000	Echolocation	0.533	20220826_070000.WAV
1418	Spectrogram 1	1	1705.369500000	1705.377500000	40078.000	52134.000	Echolocation	0.533	20220826_070000.WAV
1419	Waveform 1	1	1705.398500000	1705.410700000	38359.000	57399.000	Echolocation	0.545	20220826_070000.WAV
1419	Spectrogram 1	1	1705.398500000	1705.410700000	38359.000	57399.000	Echolocation	0.545	20220826_070000.WAV
1420	Waveform 1	1	1705.594500000	1705.606300000	40078.000	59066.000	Echolocation	0.543	20220826_070000.WAV
1420	Spectrogram 1	1	1705.594500000	1705.606300000	40078.000	59066.000	Echolocation	0.543	20220826_070000.WAV
1421	Waveform 1	1	1705.703500000	1705.714400000	38359.000	53233.000	Echolocation	0.583	20220826_070000.WAV
1421	Spectrogram 1	1	1705.703500000	1705.714400000	38359.000	53233.000	Echolocation	0.583	20220826_070000.WAV
1422	Waveform 1	1	1705.815500000	1705.826100000	38359.000	59483.000	Echolocation	0.57	20220826_070000.WAV
1422	Spectrogram 1	1	1705.815500000	1705.826100000	38359.000	59483.000	Echolocation	0.57	20220826_070000.WAV
1423	Waveform 1	1	1706.224500000	1706.235100000	38359.000	58820.000	Echolocation	0.524	20220826_070000.WAV
1423	Spectrogram 1	1	1706.224500000	1706.235100000	38359.000	58820.000	Echolocation	0.524	20220826_070000.WAV
1424	Waveform 1	1	1706.321500000	1706.332000000	39218.000	59259.000	Echolocation	0.508	20220826_070000.WAV
1424	Spectrogram 1	1	1706.321500000	1706.332000000	39218.000	59259.000	Echolocation	0.508	20220826_070000.WAV
1425	Waveform 1	1	1706.424500000	1706.436000000	38359.000	52264.000	Echolocation	0.508	20220826_070000.WAV
1425	Spectrogram 1	1	1706.424500000	1706.436000000	38359.000	52264.000	Echolocation	0.508	20220826_070000.WAV
1426	Waveform 1	1	1706.535500000	1706.545200000	39218.000	63364.000	Echolocation	0.602	20220826_070000.WAV
1426	Spectrogram 1	1	1706.535500000	1706.545200000	39218.000	63364.000	Echolocation	0.602	20220826_070000.WAV
1427	Waveform 1	1	1706.652500000	1706.664100000	37500.000	50844.000	Echolocation	0.53	20220826_070000.WAV
1427	Spectrogram 1	1	1706.652500000	1706.664100000	37500.000	50844.000	Echolocation	0.53	20220826_070000.WAV
1428	Waveform 1	1	1706.858500000	1706.869800000	37500.000	56146.000	Echolocation	0.518	20220826_070000.WAV
1428	Spectrogram 1	1	1706.858500000	1706.869800000	37500.000	56146.000	Echolocation	0.518	20220826_070000.WAV
1429	Waveform 1	1	1706.964500000	1706.975800000	38359.000	48871.000	Echolocation	0.585	20220826_070000.WAV
1429	Spectrogram 1	1	1706.964500000	1706.975800000	38359.000	48871.000	Echolocation	0.585	20220826_070000.WAV
1430	Waveform 1	1	1707.062500000	1707.072200000	40078.000	62251.000	Echolocation	0.587	20220826_070000.WAV
1430	Spectrogram 1	1	1707.062500000	1707.072200000	40078.000	62251.000	Echolocation	0.587	20220826_070000.WAV
1431	Waveform 1	1	1707.283500000	1707.293600000	39218.000	57827.000	Echolocation	0.682	20220826_070000.WAV
1431	Spectrogram 1	1	1707.283500000	1707.293600000	39218.000	57827.000	Echolocation	0.682	20220826_070000.WAV
1432	Waveform 1	1	1707.361500000	1707.369700000	40937.000	55317.000	Echolocation	0.701	20220826_070000.WAV
1432	Spectrogram 1	1	1707.361500000	1707.369700000	40937.000	55317.000	Echolocation	0.701	20220826_070000.WAV
1433	Waveform 1	1	1707.434500000	1707.442400000	38359.000	64646.000	Echolocation	0.589	20220826_070000.WAV
1433	Spectrogram 1	1	1707.434500000	1707.442400000	38359.000	64646.000	Echolocation	0.589	20220826_070000.WAV
1434	Waveform 1	1	1707.514500000	1707.524100000	39218.000	59958.000	Echolocation	0.536	20220826_070000.WAV
1434	Spectrogram 1	1	1707.514500000	1707.524100000	39218.000	59958.000	Echolocation	0.536	20220826_070000.WAV
1435	Waveform 1	1	1707.672500000	1707.681500000	40937.000	59659.000	Echolocation	0.579	20220826_070000.WAV
1435	Spectrogram 1	1	1707.672500000	1707.681500000	40937.000	59659.000	Echolocation	0.579	20220826_070000.WAV
1436	Waveform 1	1	1707.823500000	1707.831300000	40937.000	59809.000	Echolocation	0.514	20220826_070000.WAV
1436	Spectrogram 1	1	1707.823500000	1707.831300000	40937.000	59809.000	Echolocation	0.514	20220826_070000.WAV
1437	Waveform 1	1	1708.244500000	1708.255100000	40078.000	52548.000	Echolocation	0.551	20220826_070000.WAV
1437	Spectrogram 1	1	1708.244500000	1708.255100000	40078.000	52548.000	Echolocation	0.551	20220826_070000.WAV
1438	Waveform 1	1	1708.338500000	1708.347300000	40078.000	59944.000	Echolocation	0.595	20220826_070000.WAV
1438	Spectrogram 1	1	1708.338500000	1708.347300000	40078.000	59944.000	Echolocation	0.595	20220826_070000.WAV
1439	Waveform 1	1	1708.431500000	1708.438900000	39218.000	62194.000	Echolocation	0.586	20220826_070000.WAV
1439	Spectrogram 1	1	1708.431500000	1708.438900000	39218.000	62194.000	Echolocation	0.586	20220826_070000.WAV
1440	Waveform 1	1	1708.530500000	1708.540200000	39218.000	50971.000	Echolocation	0.525	20220826_070000.WAV
1440	Spectrogram 1	1	1708.530500000	1708.540200000	39218.000	50971.000	Echolocation	0.525	20220826_070000.WAV
1441	Waveform 1	1	1708.627500000	1708.638300000	39218.000	57364.000	Echolocation	0.614	20220826_070000.WAV
1441	Spectrogram 1	1	1708.627500000	1708.638300000	39218.000	57364.000	Echolocation	0.614	20220826_070000.WAV
1442	Waveform 1	1	1708.911500000	1708.919300000	38359.000	58347.000	Echolocation	0.568	20220826_070000.WAV
1442	Spectrogram 1	1	1708.911500000	1708.919300000	38359.000	58347.000	Echolocation	0.568	20220826_070000.WAV
1443	Waveform 1	1	1709.014500000	1709.021300000	36640.000	48176.000	Echolocation	0.62	20220826_070000.WAV
1443	Spectrogram 1	1	1709.014500000	1709.021300000	36640.000	48176.000	Echolocation	0.62	20220826_070000.WAV
1444	Waveform 1	1	1709.201500000	1709.212500000	39218.000	55036.000	Echolocation	0.578	20220826_070000.WAV
1444	Spectrogram 1	1	1709.201500000	1709.212500000	39218.000	55036.000	Echolocation	0.578	20220826_070000.WAV
1445	Waveform 1	1	1709.492500000	1709.503300000	36640.000	56935.000	Echolocation	0.519	20220826_070000.WAV
1445	Spectrogram 1	1	1709.492500000	1709.503300000	36640.000	56935.000	Echolocation	0.519	20220826_070000.WAV
1446	Waveform 1	1	1723.984500000	1723.992900000	39218.000	46140.000	Echolocation	0.58	20220826_070000.WAV
1446	Spectrogram 1	1	1723.984500000	1723.992900000	39218.000	46140.000	Echolocation	0.58	20220826_070000.WAV
1447	Waveform 1	1	1724.236500000	1724.244800000	40078.000	47733.000	Echolocation	0.61	20220826_070000.WAV
1447	Spectrogram 1	1	1724.236500000	1724.244800000	40078.000	47733.000	Echolocation	0.61	20220826_070000.WAV
1448	Waveform 1	1	1729.944500000	1729.954100000	39218.000	48309.000	Echolocation	0.503	20220826_070000.WAV
1448	Spectrogram 1	1	1729.944500000	1729.954100000	39218.000	48309.000	Echolocation	0.503	20220826_070000.WAV
1449	Waveform 1	1	1730.191500000	1730.199600000	40078.000	48930.000	fp	0.527	20220826_070000.WAV
1449	Spectrogram 1	1	1730.191500000	1730.199600000	40078.000	48930.000	fp	0.527	20220826_070000.WAV
1450	Waveform 1	1	1730.275500000	1730.285300000	40078.000	49462.000	fp	0.513	20220826_070000.WAV
1450	Spectrogram 1	1	1730.275500000	1730.285300000	40078.000	49462.000	fp	0.513	20220826_070000.WAV
1451	Waveform 1	1	1731.329500000	1731.337900000	40078.000	50320.000	Echolocation	0.63	20220826_070000.WAV
1451	Spectrogram 1	1	1731.329500000	1731.337900000	40078.000	50320.000	Echolocation	0.63	20220826_070000.WAV
1452	Waveform 1	1	1731.565500000	1731.572400000	41796.000	49255.000	Echolocation	0.623	20220826_070000.WAV
1452	Spectrogram 1	1	1731.565500000	1731.572400000	41796.000	49255.000	Echolocation	0.623	20220826_070000.WAV
1453	Waveform 1	1	1731.654500000	1731.664200000	40078.000	56762.000	Echolocation	0.623	20220826_070000.WAV
1453	Spectrogram 1	1	1731.654500000	1731.664200000	40078.000	56762.000	Echolocation	0.623	20220826_070000.WAV
1454	Waveform 1	1	1731.833500000	1731.843500000	40078.000	53623.000	Echolocation	0.712	20220826_070000.WAV
1454	Spectrogram 1	1	1731.833500000	1731.843500000	40078.000	53623.000	Echolocation	0.712	20220826_070000.WAV
