Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	detection_confidence	Annotation	input_file
252	Spectrogram 1	1	1025.924500000	1025.931700000	43515.000	51637.000	0.681	Echolocation	20220826_070000.WAV
253	Waveform 1	1	1026.125500000	1026.133700000	41796.000	52749.000	0.552	Echolocation	20220826_070000.WAV
253	Spectrogram 1	1	1026.125500000	1026.133700000	41796.000	52749.000	0.552	Echolocation	20220826_070000.WAV
254	Waveform 1	1	1026.338500000	1026.347100000	41796.000	48734.000	0.617	Echolocation	20220826_070000.WAV
254	Spectrogram 1	1	1026.338500000	1026.347100000	41796.000	48734.000	0.617	Echolocation	20220826_070000.WAV
255	Waveform 1	1	1026.426500000	1026.434000000	42656.000	52330.000	0.538	Echolocation	20220826_070000.WAV
255	Spectrogram 1	1	1026.426500000	1026.434000000	42656.000	52330.000	0.538	Echolocation	20220826_070000.WAV
256	Waveform 1	1	1026.527500000	1026.534000000	42656.000	55496.000	0.515	Echolocation	20220826_070000.WAV
256	Spectrogram 1	1	1026.527500000	1026.534000000	42656.000	55496.000	0.515	Echolocation	20220826_070000.WAV
257	Waveform 1	1	1027.740500000	1027.749900000	43515.000	56136.000	0.513	Echolocation	20220826_070000.WAV
257	Spectrogram 1	1	1027.740500000	1027.749900000	43515.000	56136.000	0.513	Echolocation	20220826_070000.WAV
258	Waveform 1	1	1029.776500000	1029.785300000	42656.000	49397.000	0.576	Echolocation	20220826_070000.WAV
258	Spectrogram 1	1	1029.776500000	1029.785300000	42656.000	49397.000	0.576	Echolocation	20220826_070000.WAV
259	Waveform 1	1	1030.625500000	1030.633400000	43515.000	47940.000	0.501	fp	20220826_070000.WAV
259	Spectrogram 1	1	1030.625500000	1030.633400000	43515.000	47940.000	0.501	fp	20220826_070000.WAV
260	Waveform 1	1	1032.124500000	1032.132100000	42656.000	54042.000	0.599	Echolocation	20220826_070000.WAV
260	Spectrogram 1	1	1032.124500000	1032.132100000	42656.000	54042.000	0.599	Echolocation	20220826_070000.WAV
261	Waveform 1	1	1032.411500000	1032.420300000	41796.000	55857.000	0.642	Echolocation	20220826_070000.WAV
261	Spectrogram 1	1	1032.411500000	1032.420300000	41796.000	55857.000	0.642	Echolocation	20220826_070000.WAV
262	Waveform 1	1	1032.489500000	1032.498800000	41796.000	56351.000	0.524	Echolocation	20220826_070000.WAV
262	Spectrogram 1	1	1032.489500000	1032.498800000	41796.000	56351.000	0.524	Echolocation	20220826_070000.WAV
263	Waveform 1	1	1032.574500000	1032.580600000	40078.000	55765.000	0.524	Echolocation	20220826_070000.WAV
263	Spectrogram 1	1	1032.574500000	1032.580600000	40078.000	55765.000	0.524	Echolocation	20220826_070000.WAV
264	Waveform 1	1	1032.695500000	1032.702600000	43515.000	57846.000	0.607	Echolocation	20220826_070000.WAV
264	Spectrogram 1	1	1032.695500000	1032.702600000	43515.000	57846.000	0.607	Echolocation	20220826_070000.WAV
265	Waveform 1	1	1033.214500000	1033.223700000	41796.000	54737.000	0.597	Echolocation	20220826_070000.WAV
265	Spectrogram 1	1	1033.214500000	1033.223700000	41796.000	54737.000	0.597	Echolocation	20220826_070000.WAV
266	Waveform 1	1	1033.404500000	1033.412200000	40937.000	51224.000	0.628	Echolocation	20220826_070000.WAV
266	Spectrogram 1	1	1033.404500000	1033.412200000	40937.000	51224.000	0.628	Echolocation	20220826_070000.WAV
267	Waveform 1	1	1033.922500000	1033.929500000	40078.000	52395.000	0.538	Echolocation	20220826_070000.WAV
267	Spectrogram 1	1	1033.922500000	1033.929500000	40078.000	52395.000	0.538	Echolocation	20220826_070000.WAV
268	Waveform 1	1	1034.954500000	1034.961000000	41796.000	48731.000	0.549	Echolocation	20220826_070000.WAV
268	Spectrogram 1	1	1034.954500000	1034.961000000	41796.000	48731.000	0.549	Echolocation	20220826_070000.WAV
269	Waveform 1	1	1036.338500000	1036.345800000	44375.000	55869.000	0.598	Echolocation	20220826_070000.WAV
269	Spectrogram 1	1	1036.338500000	1036.345800000	44375.000	55869.000	0.598	Echolocation	20220826_070000.WAV
270	Waveform 1	1	1036.419500000	1036.427600000	41796.000	54898.000	0.529	Echolocation	20220826_070000.WAV
270	Spectrogram 1	1	1036.419500000	1036.427600000	41796.000	54898.000	0.529	Echolocation	20220826_070000.WAV
271	Waveform 1	1	1036.508500000	1036.517500000	41796.000	54415.000	0.588	Echolocation	20220826_070000.WAV
271	Spectrogram 1	1	1036.508500000	1036.517500000	41796.000	54415.000	0.588	Echolocation	20220826_070000.WAV
272	Waveform 1	1	1036.599500000	1036.608200000	42656.000	56319.000	0.566	Echolocation	20220826_070000.WAV
272	Spectrogram 1	1	1036.599500000	1036.608200000	42656.000	56319.000	0.566	Echolocation	20220826_070000.WAV
273	Waveform 1	1	1036.706500000	1036.714700000	41796.000	47068.000	0.526	Echolocation	20220826_070000.WAV
273	Spectrogram 1	1	1036.706500000	1036.714700000	41796.000	47068.000	0.526	Echolocation	20220826_070000.WAV
274	Waveform 1	1	1037.246500000	1037.254600000	43515.000	54168.000	0.625	Echolocation	20220826_070000.WAV
274	Spectrogram 1	1	1037.246500000	1037.254600000	43515.000	54168.000	0.625	Echolocation	20220826_070000.WAV
275	Waveform 1	1	1037.328500000	1037.335100000	42656.000	52322.000	0.578	Echolocation	20220826_070000.WAV
275	Spectrogram 1	1	1037.328500000	1037.335100000	42656.000	52322.000	0.578	Echolocation	20220826_070000.WAV
276	Waveform 1	1	1037.422500000	1037.430800000	41796.000	56800.000	0.643	Echolocation	20220826_070000.WAV
276	Spectrogram 1	1	1037.422500000	1037.430800000	41796.000	56800.000	0.643	Echolocation	20220826_070000.WAV
277	Waveform 1	1	1037.526500000	1037.534600000	41796.000	52551.000	0.585	Echolocation	20220826_070000.WAV
277	Spectrogram 1	1	1037.526500000	1037.534600000	41796.000	52551.000	0.585	Echolocation	20220826_070000.WAV
278	Waveform 1	1	1037.628500000	1037.636400000	40937.000	51109.000	0.601	Echolocation	20220826_070000.WAV
278	Spectrogram 1	1	1037.628500000	1037.636400000	40937.000	51109.000	0.601	Echolocation	20220826_070000.WAV
279	Waveform 1	1	1037.727500000	1037.734900000	41796.000	58477.000	0.593	Echolocation	20220826_070000.WAV
279	Spectrogram 1	1	1037.727500000	1037.734900000	41796.000	58477.000	0.593	Echolocation	20220826_070000.WAV
280	Waveform 1	1	1037.911500000	1037.918200000	41796.000	51920.000	0.548	Echolocation	20220826_070000.WAV
280	Spectrogram 1	1	1037.911500000	1037.918200000	41796.000	51920.000	0.548	Echolocation	20220826_070000.WAV
281	Waveform 1	1	1038.770500000	1038.780000000	43515.000	48554.000	0.52	Echolocation	20220826_070000.WAV
281	Spectrogram 1	1	1038.770500000	1038.780000000	43515.000	48554.000	0.52	Echolocation	20220826_070000.WAV
282	Waveform 1	1	1040.009500000	1040.017800000	43515.000	52477.000	0.545	Echolocation	20220826_070000.WAV
282	Spectrogram 1	1	1040.009500000	1040.017800000	43515.000	52477.000	0.545	Echolocation	20220826_070000.WAV
283	Waveform 1	1	1040.696500000	1040.703600000	42656.000	53167.000	0.52	fp	20220826_070000.WAV
283	Spectrogram 1	1	1040.696500000	1040.703600000	42656.000	53167.000	0.52	fp	20220826_070000.WAV
284	Waveform 1	1	1041.011500000	1041.019700000	40078.000	54316.000	0.592	Echolocation	20220826_070000.WAV
284	Spectrogram 1	1	1041.011500000	1041.019700000	40078.000	54316.000	0.592	Echolocation	20220826_070000.WAV
285	Waveform 1	1	1041.116500000	1041.126200000	40078.000	49095.000	0.537	Echolocation	20220826_070000.WAV
285	Spectrogram 1	1	1041.116500000	1041.126200000	40078.000	49095.000	0.537	Echolocation	20220826_070000.WAV
286	Waveform 1	1	1041.227500000	1041.235700000	40078.000	48963.000	0.528	Echolocation	20220826_070000.WAV
286	Spectrogram 1	1	1041.227500000	1041.235700000	40078.000	48963.000	0.528	Echolocation	20220826_070000.WAV
287	Waveform 1	1	1041.585500000	1041.593000000	41796.000	50209.000	0.603	Echolocation	20220826_070000.WAV
287	Spectrogram 1	1	1041.585500000	1041.593000000	41796.000	50209.000	0.603	Echolocation	20220826_070000.WAV
288	Waveform 1	1	1041.793500000	1041.801500000	40078.000	50740.000	0.512	Echolocation	20220826_070000.WAV
288	Spectrogram 1	1	1041.793500000	1041.801500000	40078.000	50740.000	0.512	Echolocation	20220826_070000.WAV
289	Waveform 1	1	1042.709500000	1042.717500000	43515.000	49772.000	0.618	Echolocation	20220826_070000.WAV
289	Spectrogram 1	1	1042.709500000	1042.717500000	43515.000	49772.000	0.618	Echolocation	20220826_070000.WAV
290	Waveform 1	1	1042.892500000	1042.900400000	42656.000	51664.000	0.55	Echolocation	20220826_070000.WAV
290	Spectrogram 1	1	1042.892500000	1042.900400000	42656.000	51664.000	0.55	Echolocation	20220826_070000.WAV
291	Waveform 1	1	1042.999500000	1043.005800000	42656.000	53668.000	0.554	Echolocation	20220826_070000.WAV
291	Spectrogram 1	1	1042.999500000	1043.005800000	42656.000	53668.000	0.554	Echolocation	20220826_070000.WAV
292	Waveform 1	1	1043.100500000	1043.106600000	42656.000	55238.000	0.594	Echolocation	20220826_070000.WAV
292	Spectrogram 1	1	1043.100500000	1043.106600000	42656.000	55238.000	0.594	Echolocation	20220826_070000.WAV
293	Waveform 1	1	1043.202500000	1043.211400000	41796.000	47955.000	0.619	Echolocation	20220826_070000.WAV
293	Spectrogram 1	1	1043.202500000	1043.211400000	41796.000	47955.000	0.619	Echolocation	20220826_070000.WAV
294	Waveform 1	1	1043.300500000	1043.309200000	42656.000	55042.000	0.611	Echolocation	20220826_070000.WAV
294	Spectrogram 1	1	1043.300500000	1043.309200000	42656.000	55042.000	0.611	Echolocation	20220826_070000.WAV
295	Waveform 1	1	1043.402500000	1043.411300000	42656.000	55910.000	0.587	Echolocation	20220826_070000.WAV
295	Spectrogram 1	1	1043.402500000	1043.411300000	42656.000	55910.000	0.587	Echolocation	20220826_070000.WAV
296	Waveform 1	1	1043.502500000	1043.509800000	43515.000	51065.000	0.602	Echolocation	20220826_070000.WAV
296	Spectrogram 1	1	1043.502500000	1043.509800000	43515.000	51065.000	0.602	Echolocation	20220826_070000.WAV
297	Waveform 1	1	1043.594500000	1043.601600000	43515.000	49764.000	0.632	Echolocation	20220826_070000.WAV
297	Spectrogram 1	1	1043.594500000	1043.601600000	43515.000	49764.000	0.632	Echolocation	20220826_070000.WAV
298	Waveform 1	1	1043.907500000	1043.915700000	41796.000	48264.000	0.502	Echolocation	20220826_070000.WAV
298	Spectrogram 1	1	1043.907500000	1043.915700000	41796.000	48264.000	0.502	Echolocation	20220826_070000.WAV
299	Waveform 1	1	1044.009500000	1044.017400000	40937.000	51786.000	0.65	Echolocation	20220826_070000.WAV
299	Spectrogram 1	1	1044.009500000	1044.017400000	40937.000	51786.000	0.65	Echolocation	20220826_070000.WAV
300	Waveform 1	1	1044.302500000	1044.310500000	42656.000	56549.000	0.576	Echolocation	20220826_070000.WAV
300	Spectrogram 1	1	1044.302500000	1044.310500000	42656.000	56549.000	0.576	Echolocation	20220826_070000.WAV
301	Waveform 1	1	1044.405500000	1044.413400000	40937.000	51668.000	0.568	Echolocation	20220826_070000.WAV
301	Spectrogram 1	1	1044.405500000	1044.413400000	40937.000	51668.000	0.568	Echolocation	20220826_070000.WAV
302	Waveform 1	1	1044.510500000	1044.518400000	41796.000	61104.000	0.519	Echolocation	20220826_070000.WAV
302	Spectrogram 1	1	1044.510500000	1044.518400000	41796.000	61104.000	0.519	Echolocation	20220826_070000.WAV
303	Waveform 1	1	1044.619500000	1044.628200000	42656.000	59163.000	0.589	Echolocation	20220826_070000.WAV
303	Spectrogram 1	1	1044.619500000	1044.628200000	42656.000	59163.000	0.589	Echolocation	20220826_070000.WAV
304	Waveform 1	1	1044.720500000	1044.730000000	42656.000	57016.000	0.569	Echolocation	20220826_070000.WAV
304	Spectrogram 1	1	1044.720500000	1044.730000000	42656.000	57016.000	0.569	Echolocation	20220826_070000.WAV
305	Waveform 1	1	1045.023500000	1045.031500000	41796.000	49130.000	0.564	Echolocation	20220826_070000.WAV
305	Spectrogram 1	1	1045.023500000	1045.031500000	41796.000	49130.000	0.564	Echolocation	20220826_070000.WAV
306	Waveform 1	1	1045.728500000	1045.734100000	42656.000	55720.000	0.601	Echolocation	20220826_070000.WAV
306	Spectrogram 1	1	1045.728500000	1045.734100000	42656.000	55720.000	0.601	Echolocation	20220826_070000.WAV
307	Waveform 1	1	1045.890500000	1045.897400000	40937.000	53186.000	0.508	Echolocation	20220826_070000.WAV
307	Spectrogram 1	1	1045.890500000	1045.897400000	40937.000	53186.000	0.508	Echolocation	20220826_070000.WAV
308	Waveform 1	1	1046.307500000	1046.314800000	40937.000	57023.000	0.549	Echolocation	20220826_070000.WAV
308	Spectrogram 1	1	1046.307500000	1046.314800000	40937.000	57023.000	0.549	Echolocation	20220826_070000.WAV
309	Waveform 1	1	1046.407500000	1046.415700000	41796.000	50869.000	0.622	Echolocation	20220826_070000.WAV
309	Spectrogram 1	1	1046.407500000	1046.415700000	41796.000	50869.000	0.622	Echolocation	20220826_070000.WAV
310	Waveform 1	1	1046.506500000	1046.514900000	41796.000	51542.000	0.62	Echolocation	20220826_070000.WAV
310	Spectrogram 1	1	1046.506500000	1046.514900000	41796.000	51542.000	0.62	Echolocation	20220826_070000.WAV
311	Waveform 1	1	1046.589500000	1046.597500000	40937.000	50877.000	0.521	Echolocation	20220826_070000.WAV
311	Spectrogram 1	1	1046.589500000	1046.597500000	40937.000	50877.000	0.521	Echolocation	20220826_070000.WAV
312	Waveform 1	1	1047.115500000	1047.123500000	41796.000	47589.000	0.617	Echolocation	20220826_070000.WAV
312	Spectrogram 1	1	1047.115500000	1047.123500000	41796.000	47589.000	0.617	Echolocation	20220826_070000.WAV
313	Waveform 1	1	1047.240500000	1047.248100000	41796.000	54650.000	0.519	Echolocation	20220826_070000.WAV
313	Spectrogram 1	1	1047.240500000	1047.248100000	41796.000	54650.000	0.519	Echolocation	20220826_070000.WAV
314	Waveform 1	1	1048.530500000	1048.537400000	44375.000	53306.000	0.691	Echolocation	20220826_070000.WAV
314	Spectrogram 1	1	1048.530500000	1048.537400000	44375.000	53306.000	0.691	Echolocation	20220826_070000.WAV
315	Waveform 1	1	1048.604500000	1048.611600000	41796.000	54233.000	0.55	Echolocation	20220826_070000.WAV
315	Spectrogram 1	1	1048.604500000	1048.611600000	41796.000	54233.000	0.55	Echolocation	20220826_070000.WAV
316	Waveform 1	1	1048.692500000	1048.700900000	41796.000	56801.000	0.566	Echolocation	20220826_070000.WAV
316	Spectrogram 1	1	1048.692500000	1048.700900000	41796.000	56801.000	0.566	Echolocation	20220826_070000.WAV
317	Waveform 1	1	1048.783500000	1048.792200000	41796.000	50187.000	0.608	Echolocation	20220826_070000.WAV
317	Spectrogram 1	1	1048.783500000	1048.792200000	41796.000	50187.000	0.608	Echolocation	20220826_070000.WAV
318	Waveform 1	1	1048.955500000	1048.965500000	40937.000	59514.000	0.507	Echolocation	20220826_070000.WAV
318	Spectrogram 1	1	1048.955500000	1048.965500000	40937.000	59514.000	0.507	Echolocation	20220826_070000.WAV
319	Waveform 1	1	1049.134500000	1049.142800000	41796.000	52196.000	0.575	Echolocation	20220826_070000.WAV
319	Spectrogram 1	1	1049.134500000	1049.142800000	41796.000	52196.000	0.575	Echolocation	20220826_070000.WAV
320	Waveform 1	1	1049.320500000	1049.327900000	41796.000	52634.000	0.536	Echolocation	20220826_070000.WAV
320	Spectrogram 1	1	1049.320500000	1049.327900000	41796.000	52634.000	0.536	Echolocation	20220826_070000.WAV
321	Waveform 1	1	1049.514500000	1049.523000000	40937.000	48417.000	0.524	Echolocation	20220826_070000.WAV
321	Spectrogram 1	1	1049.514500000	1049.523000000	40937.000	48417.000	0.524	Echolocation	20220826_070000.WAV
322	Waveform 1	1	1049.806500000	1049.814600000	41796.000	50504.000	0.575	Echolocation	20220826_070000.WAV
322	Spectrogram 1	1	1049.806500000	1049.814600000	41796.000	50504.000	0.575	Echolocation	20220826_070000.WAV
323	Waveform 1	1	1050.200500000	1050.208100000	42656.000	52262.000	0.533	Echolocation	20220826_070000.WAV
323	Spectrogram 1	1	1050.200500000	1050.208100000	42656.000	52262.000	0.533	Echolocation	20220826_070000.WAV
324	Waveform 1	1	1051.677500000	1051.686600000	43515.000	54354.000	0.534	Echolocation	20220826_070000.WAV
324	Spectrogram 1	1	1051.677500000	1051.686600000	43515.000	54354.000	0.534	Echolocation	20220826_070000.WAV
325	Waveform 1	1	1051.755500000	1051.762700000	41796.000	52399.000	0.56	Echolocation	20220826_070000.WAV
325	Spectrogram 1	1	1051.755500000	1051.762700000	41796.000	52399.000	0.56	Echolocation	20220826_070000.WAV
326	Waveform 1	1	1051.839500000	1051.847800000	43515.000	53595.000	0.591	Echolocation	20220826_070000.WAV
326	Spectrogram 1	1	1051.839500000	1051.847800000	43515.000	53595.000	0.591	Echolocation	20220826_070000.WAV
327	Waveform 1	1	1051.925500000	1051.934100000	41796.000	52038.000	0.511	Echolocation	20220826_070000.WAV
327	Spectrogram 1	1	1051.925500000	1051.934100000	41796.000	52038.000	0.511	Echolocation	20220826_070000.WAV
328	Waveform 1	1	1052.060500000	1052.067300000	41796.000	53758.000	0.533	Echolocation	20220826_070000.WAV
328	Spectrogram 1	1	1052.060500000	1052.067300000	41796.000	53758.000	0.533	Echolocation	20220826_070000.WAV
329	Waveform 1	1	1052.308500000	1052.316200000	40937.000	47011.000	0.595	Echolocation	20220826_070000.WAV
329	Spectrogram 1	1	1052.308500000	1052.316200000	40937.000	47011.000	0.595	Echolocation	20220826_070000.WAV
330	Waveform 1	1	1052.574500000	1052.583000000	41796.000	51008.000	0.565	Echolocation	20220826_070000.WAV
330	Spectrogram 1	1	1052.574500000	1052.583000000	41796.000	51008.000	0.565	Echolocation	20220826_070000.WAV
331	Waveform 1	1	1052.972500000	1052.979900000	42656.000	48040.000	0.518	Echolocation	20220826_070000.WAV
331	Spectrogram 1	1	1052.972500000	1052.979900000	42656.000	48040.000	0.518	Echolocation	20220826_070000.WAV
332	Waveform 1	1	1054.435500000	1054.442600000	40937.000	50561.000	0.553	Echolocation	20220826_070000.WAV
332	Spectrogram 1	1	1054.435500000	1054.442600000	40937.000	50561.000	0.553	Echolocation	20220826_070000.WAV
333	Waveform 1	1	1054.973500000	1054.980800000	41796.000	47317.000	0.594	Echolocation	20220826_070000.WAV
333	Spectrogram 1	1	1054.973500000	1054.980800000	41796.000	47317.000	0.594	Echolocation	20220826_070000.WAV
334	Waveform 1	1	1055.071500000	1055.078600000	42656.000	53235.000	0.573	Echolocation	20220826_070000.WAV
334	Spectrogram 1	1	1055.071500000	1055.078600000	42656.000	53235.000	0.573	Echolocation	20220826_070000.WAV
335	Waveform 1	1	1055.181500000	1055.190000000	42656.000	47948.000	0.5	Echolocation	20220826_070000.WAV
335	Spectrogram 1	1	1055.181500000	1055.190000000	42656.000	47948.000	0.5	Echolocation	20220826_070000.WAV
336	Waveform 1	1	1055.475500000	1055.482800000	41796.000	47995.000	0.592	Echolocation	20220826_070000.WAV
336	Spectrogram 1	1	1055.475500000	1055.482800000	41796.000	47995.000	0.592	Echolocation	20220826_070000.WAV
337	Waveform 1	1	1055.578500000	1055.587300000	41796.000	57391.000	0.566	Echolocation	20220826_070000.WAV
337	Spectrogram 1	1	1055.578500000	1055.587300000	41796.000	57391.000	0.566	Echolocation	20220826_070000.WAV
338	Waveform 1	1	1055.802500000	1055.811200000	41796.000	47330.000	0.522	fp	20220826_070000.WAV
338	Spectrogram 1	1	1055.802500000	1055.811200000	41796.000	47330.000	0.522	fp	20220826_070000.WAV
339	Waveform 1	1	1055.911500000	1055.918900000	41796.000	49826.000	0.629	Echolocation	20220826_070000.WAV
339	Spectrogram 1	1	1055.911500000	1055.918900000	41796.000	49826.000	0.629	Echolocation	20220826_070000.WAV
340	Waveform 1	1	1056.106500000	1056.115600000	42656.000	58304.000	0.55	Echolocation	20220826_070000.WAV
340	Spectrogram 1	1	1056.106500000	1056.115600000	42656.000	58304.000	0.55	Echolocation	20220826_070000.WAV
341	Waveform 1	1	1056.186500000	1056.195600000	42656.000	61903.000	0.552	Echolocation	20220826_070000.WAV
341	Spectrogram 1	1	1056.186500000	1056.195600000	42656.000	61903.000	0.552	Echolocation	20220826_070000.WAV
342	Waveform 1	1	1056.255500000	1056.262300000	42656.000	55408.000	0.564	Echolocation	20220826_070000.WAV
342	Spectrogram 1	1	1056.255500000	1056.262300000	42656.000	55408.000	0.564	Echolocation	20220826_070000.WAV
343	Waveform 1	1	1056.329500000	1056.335000000	42656.000	54117.000	0.527	Echolocation	20220826_070000.WAV
343	Spectrogram 1	1	1056.329500000	1056.335000000	42656.000	54117.000	0.527	Echolocation	20220826_070000.WAV
344	Waveform 1	1	1056.400500000	1056.406900000	41796.000	50291.000	0.51	Echolocation	20220826_070000.WAV
344	Spectrogram 1	1	1056.400500000	1056.406900000	41796.000	50291.000	0.51	Echolocation	20220826_070000.WAV
345	Waveform 1	1	1057.635500000	1057.643700000	43515.000	56597.000	0.579	Echolocation	20220826_070000.WAV
345	Spectrogram 1	1	1057.635500000	1057.643700000	43515.000	56597.000	0.579	Echolocation	20220826_070000.WAV
346	Waveform 1	1	1057.807500000	1057.815800000	43515.000	59460.000	0.587	Echolocation	20220826_070000.WAV
346	Spectrogram 1	1	1057.807500000	1057.815800000	43515.000	59460.000	0.587	Echolocation	20220826_070000.WAV
347	Waveform 1	1	1058.120500000	1058.129100000	42656.000	51779.000	0.572	Echolocation	20220826_070000.WAV
347	Spectrogram 1	1	1058.120500000	1058.129100000	42656.000	51779.000	0.572	Echolocation	20220826_070000.WAV
348	Waveform 1	1	1058.301500000	1058.310400000	41796.000	56973.000	0.569	Echolocation	20220826_070000.WAV
348	Spectrogram 1	1	1058.301500000	1058.310400000	41796.000	56973.000	0.569	Echolocation	20220826_070000.WAV
349	Waveform 1	1	1058.503500000	1058.513200000	41796.000	56267.000	0.552	Echolocation	20220826_070000.WAV
349	Spectrogram 1	1	1058.503500000	1058.513200000	41796.000	56267.000	0.552	Echolocation	20220826_070000.WAV
350	Waveform 1	1	1058.598500000	1058.608600000	41796.000	59726.000	0.542	Echolocation	20220826_070000.WAV
350	Spectrogram 1	1	1058.598500000	1058.608600000	41796.000	59726.000	0.542	Echolocation	20220826_070000.WAV
351	Waveform 1	1	1058.787500000	1058.797100000	42656.000	57495.000	0.548	Echolocation	20220826_070000.WAV
351	Spectrogram 1	1	1058.787500000	1058.797100000	42656.000	57495.000	0.548	Echolocation	20220826_070000.WAV
352	Waveform 1	1	1058.871500000	1058.879300000	41796.000	60708.000	0.584	Echolocation	20220826_070000.WAV
352	Spectrogram 1	1	1058.871500000	1058.879300000	41796.000	60708.000	0.584	Echolocation	20220826_070000.WAV
353	Waveform 1	1	1058.965500000	1058.974100000	41796.000	57260.000	0.549	Echolocation	20220826_070000.WAV
353	Spectrogram 1	1	1058.965500000	1058.974100000	41796.000	57260.000	0.549	Echolocation	20220826_070000.WAV
354	Waveform 1	1	1059.060500000	1059.067800000	41796.000	51385.000	0.522	Echolocation	20220826_070000.WAV
354	Spectrogram 1	1	1059.060500000	1059.067800000	41796.000	51385.000	0.522	Echolocation	20220826_070000.WAV
355	Waveform 1	1	1059.179500000	1059.187800000	41796.000	59293.000	0.503	Echolocation	20220826_070000.WAV
355	Spectrogram 1	1	1059.179500000	1059.187800000	41796.000	59293.000	0.503	Echolocation	20220826_070000.WAV
356	Waveform 1	1	1059.273500000	1059.281900000	42656.000	60485.000	0.538	Echolocation	20220826_070000.WAV
356	Spectrogram 1	1	1059.273500000	1059.281900000	42656.000	60485.000	0.538	Echolocation	20220826_070000.WAV
357	Waveform 1	1	1059.644500000	1059.654200000	41796.000	61395.000	0.524	Echolocation	20220826_070000.WAV
357	Spectrogram 1	1	1059.644500000	1059.654200000	41796.000	61395.000	0.524	Echolocation	20220826_070000.WAV
358	Waveform 1	1	1059.737500000	1059.747600000	42656.000	59808.000	0.528	Echolocation	20220826_070000.WAV
358	Spectrogram 1	1	1059.737500000	1059.747600000	42656.000	59808.000	0.528	Echolocation	20220826_070000.WAV
359	Waveform 1	1	1060.022500000	1060.030100000	42656.000	58474.000	0.535	Echolocation	20220826_070000.WAV
359	Spectrogram 1	1	1060.022500000	1060.030100000	42656.000	58474.000	0.535	Echolocation	20220826_070000.WAV
360	Waveform 1	1	1060.117500000	1060.125000000	41796.000	60193.000	0.534	Echolocation	20220826_070000.WAV
360	Spectrogram 1	1	1060.117500000	1060.125000000	41796.000	60193.000	0.534	Echolocation	20220826_070000.WAV
361	Waveform 1	1	1060.219500000	1060.226900000	41796.000	53877.000	0.511	Echolocation	20220826_070000.WAV
361	Spectrogram 1	1	1060.219500000	1060.226900000	41796.000	53877.000	0.511	Echolocation	20220826_070000.WAV
362	Waveform 1	1	1060.527500000	1060.536600000	40937.000	58816.000	0.53	Echolocation	20220826_070000.WAV
362	Spectrogram 1	1	1060.527500000	1060.536600000	40937.000	58816.000	0.53	Echolocation	20220826_070000.WAV
363	Waveform 1	1	1060.630500000	1060.638300000	41796.000	55302.000	0.605	Echolocation	20220826_070000.WAV
363	Spectrogram 1	1	1060.630500000	1060.638300000	41796.000	55302.000	0.605	Echolocation	20220826_070000.WAV
364	Waveform 1	1	1061.223500000	1061.231600000	41796.000	61108.000	0.597	Echolocation	20220826_070000.WAV
364	Spectrogram 1	1	1061.223500000	1061.231600000	41796.000	61108.000	0.597	Echolocation	20220826_070000.WAV
365	Waveform 1	1	1061.311500000	1061.318600000	41796.000	55993.000	0.539	Echolocation	20220826_070000.WAV
365	Spectrogram 1	1	1061.311500000	1061.318600000	41796.000	55993.000	0.539	Echolocation	20220826_070000.WAV
366	Waveform 1	1	1061.422500000	1061.427600000	38359.000	54954.000	0.528	Echolocation	20220826_070000.WAV
366	Spectrogram 1	1	1061.422500000	1061.427600000	38359.000	54954.000	0.528	Echolocation	20220826_070000.WAV
367	Waveform 1	1	1062.079500000	1062.088900000	42656.000	49017.000	0.585	Echolocation	20220826_070000.WAV
367	Spectrogram 1	1	1062.079500000	1062.088900000	42656.000	49017.000	0.585	Echolocation	20220826_070000.WAV
368	Waveform 1	1	1062.169500000	1062.178700000	40937.000	60196.000	0.506	Echolocation	20220826_070000.WAV
368	Spectrogram 1	1	1062.169500000	1062.178700000	40937.000	60196.000	0.506	Echolocation	20220826_070000.WAV
369	Waveform 1	1	1062.257500000	1062.266100000	41796.000	47572.000	0.565	Echolocation	20220826_070000.WAV
369	Spectrogram 1	1	1062.257500000	1062.266100000	41796.000	47572.000	0.565	Echolocation	20220826_070000.WAV
370	Waveform 1	1	1062.424500000	1062.432700000	40937.000	49441.000	0.591	Echolocation	20220826_070000.WAV
370	Spectrogram 1	1	1062.424500000	1062.432700000	40937.000	49441.000	0.591	Echolocation	20220826_070000.WAV
371	Waveform 1	1	1062.496500000	1062.504000000	40078.000	49458.000	0.524	Echolocation	20220826_070000.WAV
371	Spectrogram 1	1	1062.496500000	1062.504000000	40078.000	49458.000	0.524	Echolocation	20220826_070000.WAV
372	Waveform 1	1	1063.980500000	1063.988700000	42656.000	48635.000	0.546	Echolocation	20220826_070000.WAV
372	Spectrogram 1	1	1063.980500000	1063.988700000	42656.000	48635.000	0.546	Echolocation	20220826_070000.WAV
373	Waveform 1	1	1064.395500000	1064.402900000	41796.000	51217.000	0.619	Echolocation	20220826_070000.WAV
373	Spectrogram 1	1	1064.395500000	1064.402900000	41796.000	51217.000	0.619	Echolocation	20220826_070000.WAV
374	Waveform 1	1	1064.494500000	1064.501000000	41796.000	51761.000	0.594	Echolocation	20220826_070000.WAV
